Frame,X_0,Y_0,X_1,Y_1,X_2,Y_2,X_3,Y_3,Action
1,587.0909757279895,225.77012852477,511.58091045089714,249.64917620385697,,,,,
2,586.931805779576,225.62517259994428,511.42486704444275,249.54201581084914,609.1995510876351,146.4404577430349,,,
3,586.7700334308155,225.64733626798957,511.181935385708,249.53706911772417,,,,,
4,586.7695302303108,225.60197640349207,511.15349508444467,249.54298701588743,,,497.4301276716237,168.6412875370237,
5,586.6069732731984,225.58913105344294,511.19700553202813,249.3281124181851,,,,,
6,586.6818264800535,225.51030854114728,511.217896663121,249.2604049492977,608.808104361199,146.20607988457667,,,
7,586.669102692389,225.50646321502387,511.10883829746786,249.36067522027753,,,,,
8,586.684375479054,225.58709470358792,511.2103275389759,249.25793001149663,,,,,
9,586.6404322907416,225.61022615182125,511.1383869647566,249.19227187625262,,,,,
10,586.7126783827366,225.42912895263606,511.0875924799105,249.05536664922957,,,,,
11,586.7901676409979,225.44789330760366,511.2153630157893,248.99025011609967,608.5345108063254,145.9054828841021,,,
12,586.7707620942373,225.27523240564997,511.20755872161567,248.85618798555532,608.63241671171,145.75419441321296,,,
13,,,511.6622669183478,248.53270147141043,608.6226052397368,145.62022172930182,,,
14,586.7120111514033,225.09864578280593,512.0724656841619,248.4013152191938,608.471899828698,145.3872535669505,,,
15,,,512.208860441016,248.24703811739266,608.5806190413341,145.16756545276078,,,
16,586.5350657235186,225.09427474232908,,,608.4743141963382,145.04911639960682,,,
17,586.3904758134843,224.85956996141192,512.6080298498598,248.08249961122007,,,,,
18,586.1559137239259,224.38647211513174,512.6726077500103,247.97381980662055,608.1320382234583,144.42924032351962,,,
19,586.3463419621572,224.30520772626525,512.8217797939285,247.73720701823652,608.0902855381879,144.11958596482572,,,
20,,,512.7609023425732,247.4481101968523,608.0651713123168,143.90219254957586,,,
21,585.9848300633774,224.09330711322409,512.8341047760102,247.2386100792581,,,,,
22,585.9204628655898,224.1151149243453,,,607.9574439665105,143.3531214340677,,,
23,585.7114888476407,224.09668226325604,512.6436132748175,247.19724088167877,,,499.43130230748164,165.78507583242984,
24,,,512.5159457281568,246.99186087087432,607.9686349090236,143.16986208729938,,,
25,,,512.5066120094791,246.8169686744518,607.9991727831233,142.85012307474855,499.71707419951184,165.3351239666648,
26,585.5497161931062,223.42091240091915,512.5049326980578,246.55296154467666,607.895010753497,142.75331635180862,499.5395751538042,165.21381827813258,
27,585.2777747601973,222.9710211061216,,,,,,,
28,,,512.2687148507694,246.2836532366891,607.7854110368315,142.26935417960934,499.17886423358823,164.83043384995585,
29,584.9126770736261,222.58249721132557,512.1194504186037,246.16385796560508,607.7514532354129,142.14020923009895,,,
30,584.7156325284282,222.61654631595525,511.82804607103964,246.12683044930301,607.6119618802283,142.15257817857653,,,
31,584.6779248652758,222.4191714253911,511.6516786129841,245.8238413624327,607.5541874988353,141.8808475834753,,,
32,,,,,607.3178517005337,141.87774405177979,,,
33,584.0068811635639,221.62245539736242,510.8143293275123,245.12093204907475,607.2116688421063,141.4471414274575,,,
34,584.1754004252247,221.36581003836693,510.0094028465772,244.6317331822709,607.0476074712413,141.24035361491937,,,
35,584.4386195036107,221.152452769401,508.7179801776491,244.0559843062407,607.1332860377964,140.98656887152643,492.0972579377205,164.8500964958634,
36,,,507.34733347519557,243.50927212922107,606.8303475334433,140.7318245475704,,,
37,584.5168370655625,220.47667993229197,505.54864653622053,243.03779308951988,606.8177081824125,140.58557711400863,485.58054794436134,165.12046642311867,
38,584.1658316497254,220.0796654533789,503.0643125546024,242.0588315879984,607.4621057345256,140.5792985849251,481.22275589712063,164.78229698847937,
39,584.3490535164447,220.00566280878104,500.06654228111444,240.0288105104019,,,475.929774643541,163.50848923332904,
40,584.2026469042952,220.5745425059475,496.6735556455461,237.16966107615022,610.1459471709136,140.49191371054812,470.0792387369291,161.81422814839763,
41,583.7198264389136,220.81407929263403,,,611.4729554903787,140.8946131097503,464.52197602777875,159.55615517913353,
42,582.2012127020068,221.57784882302195,,,611.9470933042778,140.8961615883183,,,
43,580.5143735566375,222.84385833730946,,,611.360997469896,141.7855196303647,455.2533240299132,157.0209981503589,
44,578.4910573545436,225.04441846308063,,,610.2480559217686,143.66575014999688,451.44243186664386,158.0767381777595,
45,574.5028758607789,228.00385942987944,,,607.7028668794767,146.76398375907627,446.68294675087105,161.04786777998098,
46,,,,,604.2300470566012,151.0299218556385,442.04002226095344,165.2452968314487,
47,,,,,600.292287797672,157.00719075943366,435.8391334014049,170.37362361453097,
48,556.3998946239474,243.5458928139251,,,595.7746479001684,164.1167635257367,429.1557828948048,176.05476681719247,
49,,,,,590.1026675851366,172.49119228584738,421.76108165304754,182.55113039370553,
50,539.4734491293424,260.24936006124983,,,583.9674234397618,182.42363363453975,413.75834400505846,190.06131061223812,
51,,,,,577.2593094625655,193.0057912200717,405.8390026648604,198.20235432864573,
52,,,,,569.8865157989345,204.67461477516554,397.547489869707,207.28657524151404,
53,511.45780138244584,291.9403948530944,,,562.2171214157814,216.89922861286198,389.0693625692456,216.81551796641023,
54,501.9214985587368,303.5311462109674,,,554.2129064451611,229.29417416053727,380.59845333549583,227.00847058933167,
55,492.5018318647839,315.2370154111254,,,546.1898261773731,241.49413731925523,372.247966073892,236.89263739570896,
