Frame,X_0,Y_0,X_1,Y_1,X_2,Y_2,X_3,Y_3,Action
1,576.951158922594,229.0312411103937,496.38546048167115,241.1197422910929,599.4016789044491,141.8298932236536,,,
2,576.7021753293053,229.41712683192432,495.9263722811737,240.84890038990827,599.0163926822826,142.1338659564277,,,
3,576.4770812640552,229.96868780779818,495.66897913573615,240.54927524359348,598.3291178149391,142.77604156088813,482.8453257175675,164.79530665523862,
4,575.9671469649875,230.49808793328177,495.5271506205093,240.4109954445225,597.6167471069837,143.30055297692374,482.39527076620385,164.9547290546718,
5,575.6435152569418,230.93171067905234,495.55417689103444,240.4169327917264,596.7677791111039,143.77308710580044,,,
6,575.1439707840434,231.49008508986063,495.2284873934735,240.66281944529382,595.7365464504011,144.19641801916842,,,
7,574.8997001955116,231.87232609118624,495.0446132749126,240.94227572336032,595.1011668062682,144.65490873175054,480.7772999473329,165.89857822970336,
8,574.4477727493886,232.1301340300546,494.52918511961866,241.26417984819128,594.3775964333053,144.94572398789407,479.74148243625456,166.18762873039435,
9,574.1079337387534,232.311027129027,493.94485797944503,241.59134708922343,593.7654388932013,145.14197692732697,478.8029485839957,166.48263655115068,
10,574.0365354595808,232.33641421951535,493.571837811449,241.84594862726158,,,477.777845110303,166.8074044280926,
11,574.3237895788467,231.9348989667348,492.96340849310326,241.89401358724749,593.9349378010671,145.25585983859864,476.52299140144936,167.0836200452193,
12,574.9436010865087,231.9302066486249,491.6320852130902,242.18322826242934,594.7150536935593,145.11270114440393,474.37524646866,167.93455301872538,
13,575.7886289002347,231.6565207140253,489.86672515329167,241.96510641791872,595.618497416342,145.01344570676437,471.4502863514062,168.32480149527518,
14,576.8157199730932,231.37889511480628,,,596.435509548861,144.81618396217786,,,
15,578.2296185982377,230.79285512321923,,,597.5491582371542,144.4581327573207,463.5844637284363,167.43242590869036,
16,579.5877495968325,230.43386965380495,,,598.2858887883252,144.01996430932672,457.91154595433017,167.0705679705665,
17,579.9395297668235,230.5304821568111,,,597.6003006634074,144.62992804794277,452.3717850199933,167.11931369826073,
18,579.3289571336737,231.90696879246482,,,596.5231553147572,146.39887363817573,447.05625381737866,167.76382511521516,
19,577.952428126407,234.69884128522548,,,,,,,
20,576.2367151263268,239.08068515741286,,,591.9379205928195,154.00750736084916,,,
21,573.2952370803536,244.82788746935577,,,,,426.5579922642265,177.7388429109809,
22,,,,,585.1813220349394,167.1266341607907,417.57759654164676,183.40658315159885,
23,562.5036467903968,260.90697143820336,,,580.2368130828049,175.60873337674465,408.4075827395777,189.66883689095113,
24,,,,,574.5040946256718,185.52635984847802,398.8814047616052,196.82083300983925,
25,546.4003303572772,283.0733173865179,,,567.5837209526316,196.76501631134798,388.8143603891546,204.6687799692861,
26,,,,,560.1755721806219,209.20672110969593,378.27402208651984,213.13877472946385,
