Frame,X_0,Y_0,X_1,Y_1,X_2,Y_2,X_3,Y_3,Action
1,,,,,603.0283213674156,66.87077455541807,483.93526141764045,80.63611758788308,
2,,,,,604.7915155004882,67.03408341497384,485.3526124256364,81.51800400378649,
3,,,,,606.9588591543486,67.23103250519561,487.487812791779,82.34298637702099,
4,,,,,609.8841351065508,67.16311696957868,,,
5,595.3448543144899,157.84948662352397,,,613.7156258089734,67.36017751158165,493.3755135310373,85.19938864074383,
6,600.8200028157706,158.6986009943421,,,618.4028081964583,67.279097115689,,,
7,607.2439524297914,158.85077468822834,,,623.68098682662,66.97874211498653,,,
8,615.2997227708001,159.74174805111372,,,629.8264243283334,66.8052209088753,509.0354884366454,91.45446069313176,
9,624.3262026632527,160.24823364070934,,,636.7191952873476,66.4397829850032,516.1193722331877,94.17829705293597,
10,634.1227918789411,160.84245753988893,,,644.3009863266636,65.8893103932772,524.1966088145094,96.92045283828965,
11,644.8516433087555,161.20289095699724,571.6880921549053,181.37123554723112,652.163262780918,65.30861133777708,533.2975331141862,99.42975228454733,
12,,,583.2711987089338,183.6783392093936,,,542.6013537680346,101.81593876891793,
13,667.9309590643855,160.75613901008882,595.1714983910622,185.44126651252375,669.0799257603529,63.525797554443,552.4041003073246,103.9791638767069,
14,679.5225009279147,160.24630056277883,606.8493308724895,186.74098838614307,,,562.243383289534,105.36932241263357,
15,691.0163750775914,159.81883317265562,618.6288851004575,187.64818152435512,686.50978699934,61.28323245111763,571.8806168080399,106.60440185545954,
16,702.8315147982579,159.49460043567325,630.3365468744234,189.09002947807707,,,581.1074347256538,108.59761640383738,
17,714.1586585686184,159.19646357312396,642.1548607663053,190.81019287659245,,,590.3546254802154,111.23886928685235,
18,724.506337002004,158.9810326768386,653.42874014243,192.64752640665532,710.2015843693289,60.33550243384824,599.2892613507421,114.23532883274908,
19,733.9595600612095,159.05625505381462,664.0810725517193,194.62562075252717,716.494178413694,60.45320309859213,607.5303354279829,117.00354085873046,
20,,,673.3445853246359,196.49957079930766,721.7589792505338,60.62160942411039,614.3993376545461,119.86411959975925,
21,,,681.3728560376462,198.5622089321219,,,620.1319289870848,122.89007310154763,
22,,,688.1920146862439,201.0901868584671,730.1186412909276,61.62224161882844,625.0367336268713,126.30345335018787,
23,,,693.4082075182025,203.56730099935072,732.733509760184,62.258086349690934,628.2870104769484,129.5489207396309,
24,763.7865689503418,161.0288332889766,696.7666029060877,205.9621947212274,733.8020001654696,63.225969537057395,630.0509917854612,132.50771990773666,
25,,,697.7184795863495,208.74533589756274,734.3868847190905,64.9398771117862,629.9191104433804,135.48536860254362,
26,764.4455861094484,166.11650045590653,696.1127909247439,211.73835571489488,733.8576603818649,67.3562191954701,627.8826270239546,138.23489269682563,
27,,,692.0479861048269,215.52796803510358,732.5292407590126,70.66600233303478,623.7972816638593,141.50863338904298,
28,757.4207728945057,175.28949271349262,685.6430998325557,219.85572555071425,729.6512194479941,75.02377838127897,618.0659828659269,144.75033871701004,
29,750.5873143109262,181.73691810324877,676.9824839997636,224.90473046477305,725.2248848697034,80.72306842980878,610.6964250391351,148.20255707885752,
30,741.468502103854,189.20100658203012,666.2340239313407,230.36839703509636,719.2185240091369,86.99736276700581,601.4277434920658,151.8515562720939,
31,730.5503792929875,197.02255546830477,653.1324082093081,236.02372607629016,711.6054906496202,94.12462600950475,590.3289589112356,155.47249003377627,
32,717.5023363904425,204.75458226943192,638.34629861499,241.27686843389938,702.445993849876,100.76761702625721,578.2433978544478,158.61133009197184,
33,702.7433623176607,212.15553042729235,622.2284302638582,246.33783613505557,692.6318153955224,107.73681619410384,565.0731480165638,161.320218133402,
34,686.7843184206353,219.21351658482064,604.8186125468808,250.77318396174198,681.3960778563842,114.27508663895108,551.185764170535,163.555820571918,
35,670.1246927023401,226.0766296907553,,,669.8169983935969,120.80020306222274,536.9771999665691,165.05920280239533,
36,653.0053734996654,232.41587090215336,,,657.7341536440601,127.14854548989817,,,
37,635.5957056887984,237.83082446015857,,,645.4457888018244,132.86459764060925,,,
38,618.5034434796715,242.65623472096826,,,633.2480251059499,138.11192765804734,494.19226375805016,165.74252400874042,
39,602.0285631513971,246.4561021762429,,,621.1934465868902,142.86086119079818,480.95800185441846,164.97232538948592,
40,586.4730955478304,249.64911554728056,,,609.9465239237314,146.99077262739613,468.595071915831,163.74570349224487,
41,571.8285580303822,252.1002191304619,,,599.5040287945382,150.42091844045748,457.103272859479,162.4720474461903,
42,558.4155840196133,254.02958928078817,,,,,,,
43,546.0052831416485,255.89154451636446,,,580.6932172004456,156.44302606099149,437.5573398482212,159.6953362191778,
44,534.9902735697342,257.2757297950285,,,572.4069322593364,159.05442674030465,429.23574276420266,158.2953039841023,
45,525.2210412021881,258.8757325271481,,,565.0257867987276,161.41582932153656,421.7972830560105,156.90447279393825,
46,516.4805465269683,260.01203970876696,,,558.2351992406566,163.49953666340735,415.13900333819987,155.96995929445902,
47,508.858827790947,261.10639100381644,,,552.2269399932787,165.5629733251954,409.16336417526924,155.5000332504939,
48,502.52298347007456,262.5879964351666,,,547.3084880963241,167.7414063329285,,,
49,497.2727608160174,264.1137740100966,,,543.1580101433489,169.69496234900117,400.4440158543499,156.36765281436186,
50,493.3247190771485,266.0603677812793,,,539.8533288933961,171.95326059290983,,,
51,490.59054069412616,267.94114570702993,,,537.555938999314,173.90145213251816,,,
52,488.7269340229832,270.5527260045737,,,535.9006344580341,176.50580807065123,,,
53,488.00861756417504,273.51014987302716,,,535.2549246628777,179.41108441644053,,,
54,488.1331471363455,276.9293248807597,,,535.3371479259871,182.47628974515754,393.55180360229934,167.49917359654032,
55,489.06624789160094,280.34866124500235,,,536.0176198294041,185.60918708732396,394.2064185175851,171.04584168823433,
56,490.6186995210957,283.8493077710156,,,537.2111046953095,188.85865705645844,395.24917601794647,174.92585361823706,
57,493.0523706495919,287.76150572851606,,,539.1850542633501,192.1751092585928,397.11887047804925,179.35440974143032,
58,496.4542924832227,291.51421835655026,,,541.6704608459273,195.3553366631804,399.42153132448465,184.04498737002515,
59,500.6354191398226,295.2857579468766,,,544.7135333232434,198.46664230587464,402.28761740897545,188.72551804471738,
60,505.6012630288205,299.096222174865,,,548.3200681162059,201.39908847504677,405.87998134001924,193.3274061701641,
61,511.05997872570055,302.9946032058688,,,552.2662714787394,204.4165136951336,410.07348712084286,198.08655908215744,
62,516.9463785878527,306.7370455697998,,,556.5178344551105,207.3321824683965,414.3254981461006,202.80242122384226,
63,523.1105958245454,310.5090302897798,,,560.8931650828828,210.10237225326588,419.2762495103032,207.6590876238767,
64,529.0209094151681,314.1553346709894,,,565.5682701568273,213.02175929239735,424.45240642468355,212.4952883280944,
65,535.5989132595878,317.5146182399292,,,570.3079730264706,215.49492600948625,429.86660360410536,217.13272372216056,
66,541.9549754834075,320.0689743368682,,,575.3734777380743,217.73453081132433,435.2115914983622,221.44378417628067,
67,548.2748664360633,322.49849053610615,,,580.221106610067,219.63828830199674,440.25121534742215,225.8232475823533,
68,554.6785911866777,324.8214562357656,,,585.2279674175442,221.71871468337812,445.3261278855555,230.14514633196114,
69,561.3287623230243,327.290106165983,,,590.0016391205158,223.89846781377028,450.32329428262017,234.49923850623543,
70,566.944754382551,329.5578245728633,,,594.3966570829183,226.11529447469607,454.95219456141166,238.69872526750515,
71,572.3030199214603,332.1760492935215,,,598.506874609185,228.6975879970591,459.48389498913633,243.27644942338915,
72,577.5136089043365,335.6106359184293,,,602.3427926481994,231.9758216680999,463.4435143237372,248.15580496832587,
73,582.0304737771983,339.7832308028645,,,605.7110344642798,236.04383827530722,466.8927567166542,253.44471731567867,
74,585.4566293926484,344.3196228908446,,,608.5269295373982,240.78393596190924,469.70315043560504,259.28463522954405,
75,588.3809293846421,349.7750648258636,,,610.7613426497371,245.95409185628657,471.94025389881153,265.8101900229942,
76,590.0991604491126,355.8238507037941,,,611.9786452786046,251.8210757366682,473.95746109646893,272.9219532669786,
77,591.4189485324905,362.8590726289491,,,613.0305793240308,258.52684364669506,475.37843952265996,281.1107741900361,
78,591.6441451343014,370.8323177835216,,,613.4614290047125,265.7680672629355,476.27910108906985,289.9574885608431,
79,590.9775288841603,379.6131955775381,,,613.1804513189857,273.92544309415314,477.08915352524656,299.2107818686073,
