Frame,X_0,Y_0,X_1,Y_1,X_2,Y_2,X_3,Y_3,Action
1,,,,,604.7606713860243,111.71438626479924,,,
2,596.48781314968,195.57745831140866,503.6804361228057,207.71327818687192,604.1823550230457,110.77637192836207,,,
3,,,502.9995006715014,207.00724409384114,604.1545502231832,110.07767094046041,487.4785306727531,129.71420673026194,
4,595.8684225211714,194.03146085610285,502.32780426224303,206.07873489513946,603.9335145296229,109.15526222843827,,,
5,595.8872078387087,192.83351857947883,501.2130826797113,205.08118512513198,604.1918528792845,108.30556168788596,,,
6,596.1240364074064,191.5105258014064,498.98998737256306,203.84946800233186,,,,,
7,596.6731198831893,190.28197342559105,496.4253764911808,202.27886819056204,606.5933078675251,106.33437212923363,,,
8,596.4096380813357,189.56609082659662,493.7414365203877,201.1909340536913,606.6649099412464,105.4806017460681,,,
9,595.7490451552625,190.41931203146027,,,606.1552346591981,105.65447729870527,,,
10,,,,,604.3974673936259,107.07722741002691,,,
11,589.1210216130379,197.28208352547128,,,601.3499662349875,110.3866549027596,,,
12,584.1550015743977,203.04557798577397,,,,,,,
13,577.447634834126,210.03236680075292,,,592.4467553722438,120.0567129758081,,,
14,570.0878471436451,217.33531216219464,,,587.0210477039583,126.10255495385677,,,
15,562.4767287426694,225.13567574541366,,,581.3306674024677,132.58463229366922,,,
16,,,,,575.8896172449737,139.15337407697675,430.05794023645336,142.78637983045016,
17,548.9025042997919,240.46106071394954,,,570.2625597473034,145.72805136492113,422.80000131427516,147.32252843798446,
18,541.4335515470078,248.11502005479937,,,564.9363970629846,152.1877605575778,415.55742126471324,151.8704020304468,
19,,,,,559.8778535782709,158.37261904649137,409.3438338400666,156.51949307764394,
20,527.0774170671621,261.0208447032295,,,554.7764785934528,164.13945004779515,403.4759828252203,161.36748920180017,
21,521.4243007380621,267.0697771933586,,,550.290373017543,169.4176355025941,398.62690315997753,165.574692622614,
22,517.0435255212241,272.1521337606208,,,546.8324504386865,174.2239654071405,395.6364934106734,169.6300002846103,
23,513.9604004254759,276.12872370572137,,,544.5853097198084,178.14248599199342,393.98376172770196,173.63018203509623,
24,512.6087449463718,279.34281393320197,,,543.300542763034,181.41990794124823,393.54796119092293,177.58873685507984,
25,513.2305756067768,282.03623914342023,,,543.7967991579679,184.06294671574963,394.45099865925357,181.88456246749797,
26,515.9791240386285,284.0595071754659,,,545.799292004204,186.12884823679886,396.43888697686737,185.77681283316426,
27,520.5312294670621,285.5985671132508,,,549.3838939067306,187.92615010273556,399.537516387884,189.49161105995125,
28,527.1553772118955,287.15125702428924,,,554.544146992517,189.39506302196617,403.6238846707216,193.24090662662908,
29,535.4041960738194,288.5847007013618,,,560.9490730198524,190.7483293978386,409.08332044950487,197.16929716713904,
30,,,,,567.8557145002967,191.7834523110621,415.64804555375764,200.8511157320268,
31,554.6334875598039,290.7477382707454,,,575.2159751546642,192.60008302311093,422.1443874997233,204.6132285037671,
32,564.4805058343027,291.64945633966016,,,582.6887170446985,193.49883707260446,429.4035437354482,208.09450150146927,
33,574.4230715756074,292.5362659537107,,,590.0472324627611,194.00146335163183,436.84380129217095,211.22524864349774,
34,583.5546343464931,293.68822827637507,,,597.321682723724,194.90755768779832,443.6444093831541,214.10733280289176,
35,591.9629792081204,294.64393283184654,,,604.0807332312494,196.12358951385923,449.6131086829987,216.79584381978762,
36,599.4116238126263,296.0588163556826,,,610.0437330011963,197.7308914633627,454.9166830967621,219.25229261026595,
37,,,,,614.9707341488381,200.00166237267445,459.04039994412034,222.08829230364918,
38,610.9385064818134,301.4725581268622,,,619.0878644448773,203.14162643578578,462.0568350840665,225.23234779993726,
39,614.8949618443536,305.2483878118073,,,621.9420149719826,206.59146234396988,464.33338809192674,228.67395369440845,
40,,,,,623.8542111089527,210.65728356081894,465.62787737131333,232.7380840010993,
41,618.5956032453655,314.24649717242056,,,624.9808798091352,215.61632996720547,466.4355355261025,237.1855207060398,
42,,,,,625.6085451463489,220.98530521157113,466.6381844505148,242.05278089744115,
43,,,,,625.7982648325624,227.11600454059223,466.1599806355388,247.41022711003546,
44,618.6252204062173,333.47157775011686,,,626.1015160562009,234.35216940530879,465.53014524168015,253.726997685335,
45,617.1544065707641,341.5947449318256,,,626.1540093276474,242.27039533618316,464.4241839651095,261.22030185190044,
46,615.4993071641568,350.9993065418385,,,625.1688346313481,250.81261689122766,463.6561018763218,269.652312155552,
47,613.5642263801426,361.69985593556953,,,624.4544731665561,260.50232042958623,463.0506801726617,279.0026338236532,
48,610.8527794057612,373.823709046333,,,622.0719304447421,270.96561063360525,462.87897214598996,288.9588042611619,
49,607.854546070665,386.6011514478081,,,619.7502304366953,282.02654682013264,462.4651995739101,299.30487546254693,
50,605.4078727498141,399.49917166755813,,,617.2698417550706,293.07752752346005,462.46296035819546,310.24548837364546,
51,602.7591773853135,412.1028951028167,,,614.5552336602659,304.0540862877461,462.7762552972542,321.82342264862353,
52,599.7832250547852,424.63327897184126,,,611.8354656124084,314.6332940137511,463.2356710554985,333.8021236331211,
53,597.0626637964571,437.1527372397878,,,609.5267460592959,324.9220462579595,463.6843691198198,346.14494081549634,
