Frame,Tag ID,Center X,Center Y
1,0,870.8409596492842,1076.0635599445193
1,1,851.8206222374525,899.6539129315805
2,0,870.498763982052,1076.1952359843226
3,0,870.5712020105616,1076.5146873598999
3,1,851.6719959795182,900.2149727211499
4,0,870.005146859127,1076.6692563874183
4,1,851.4867068276931,900.6233294086438
5,0,869.6207025756088,1077.06681444543
5,1,851.0759704439197,900.8892969556773
6,0,869.6849944660006,1077.6556456378537
6,1,850.8851550156685,900.9006077671564
7,0,869.6913849665025,1078.023781895416
8,0,869.7784176022896,1078.4540485873936
8,1,850.7793337568486,900.8684631215777
9,0,870.0277613841267,1079.1666946288628
9,1,850.8719409869302,900.821389031077
10,0,870.1672473101024,1079.6991244925466
10,1,850.7478367089373,900.7742646666137
11,0,870.3193208001992,1080.6336825633152
11,1,851.034874454564,900.3841798025961
12,0,870.9533680067179,1082.5001661488539
12,1,851.324035164335,899.6272708839168
13,0,872.9388524937646,1085.4444059913642
13,1,852.0795353667291,898.9103001156069
14,0,875.2969212514272,1088.3828490518713
14,1,852.6058484274088,898.3977449210306
15,0,878.1103648282466,1091.0398715776312
15,1,852.7182235616161,898.2476665523169
16,0,880.5953350481614,1091.770234567878
16,1,853.4616358692037,898.5277290345543
17,0,881.7335668897016,1090.2181485400884
17,1,853.5659204197052,899.2986697657012
18,0,882.2136268738819,1087.314570214943
18,1,853.703208884742,899.9770416223078
19,0,881.4182588441022,1084.219560347597
19,1,854.0577792725661,900.1153612111111
20,0,880.0014597207812,1081.889934209453
20,1,853.8995135176195,900.414112310411
21,0,878.3186376739621,1078.7003510664103
21,1,853.6567377557219,900.9950975494621
22,0,877.6820579231296,1073.780083341647
22,1,853.092548773246,902.0115044917223
23,0,878.2222583899555,1069.8333946461216
23,1,852.5246442234508,902.6429984061274
24,0,878.4819745899307,1068.5994448831595
24,1,851.8480991925021,903.675479682643
25,0,877.9572618950668,1068.623690450195
25,1,851.2294184086736,904.5353654599431
26,0,876.4000009229073,1068.9549019541148
26,1,850.5536140978595,905.3559936669678
27,0,874.9129000510057,1069.8833124806142
27,1,850.0646574383458,905.5662532244745
28,0,874.3822385516794,1071.0019167895316
28,1,850.035593262276,905.7574198668971
29,0,874.2619254798971,1072.104319747009
29,1,849.8934154833116,906.2056499972039
30,0,874.3583894685595,1073.1873079639486
30,1,849.3662667660938,906.5398351797357
31,0,874.5976683869087,1072.6688051725803
31,1,849.0800802238623,906.5836880121888
32,0,874.7078269422686,1071.705204046553
32,1,849.3632805973489,906.2070300726684
33,0,874.9550410648318,1070.7476797812737
33,1,849.3824901817054,905.6547470635998
34,0,874.6387682894687,1069.2018480122883
34,1,848.9398589550716,904.8540393939876
35,0,874.3284517596832,1067.8662991081826
35,1,848.8914435266951,903.9427732108843
36,0,874.270455158082,1067.093549326128
36,1,848.6699666532023,903.1349028502857
37,0,874.5851819268174,1066.8142167842545
37,1,848.2383407307248,902.918858818564
38,0,875.2279688615712,1067.6625788227834
38,1,847.8879391992054,903.5578327011461
39,0,876.03282964534,1068.018425119779
39,1,846.8955720250913,904.0147427066768
40,0,876.9730885065985,1068.0473304884486
40,1,846.1333020613017,903.9466373055277
41,0,877.2548129141605,1067.4307835326651
41,1,845.2977377158779,902.9341256671477
42,0,876.7955648723364,1065.3068428187958
42,1,843.6065565098374,900.9949852484667
43,0,875.1797525910166,1061.7650313491258
43,1,841.5107867279066,898.1196248989094
44,0,872.5937580066873,1058.0206397528268
44,1,839.2802777506683,895.2569014677059
45,0,868.4759492608197,1052.8369064691396
45,1,837.1676545568711,891.8802329527513
46,0,863.9529527997537,1047.877538809742
46,1,834.9601380369554,887.9429451388236
47,0,858.2287021770511,1043.7979032905794
48,0,852.5192571429259,1038.992294769814
49,0,846.5930411750447,1033.4517202325028
50,0,840.1127520442418,1028.1299283153176
51,None,None,None
52,None,None,None
53,None,None,None
54,None,None,None
55,None,None,None
56,None,None,None
57,None,None,None
58,None,None,None
59,None,None,None
60,None,None,None
61,None,None,None
62,None,None,None
63,None,None,None
64,None,None,None
65,None,None,None
66,None,None,None
67,None,None,None
68,None,None,None
69,None,None,None
70,None,None,None
71,None,None,None
72,None,None,None
73,None,None,None
74,None,None,None
75,None,None,None
76,None,None,None
77,1,442.92476245145866,445.7632586677138
78,1,441.3725875948454,444.55244598281433
79,0,406.63460059192056,588.7404330671819
79,1,439.7532975104292,443.4816890644624
80,0,402.0767726359868,588.786489480715
81,0,397.76679179231655,588.7039138591439
82,0,394.7478842831154,587.681725176511
83,0,392.6661285765544,586.1933694600873
84,0,391.2569009164054,584.7997445740741
85,0,390.2110537774036,582.8643102966319
86,0,389.1098263796852,581.303337487626
87,0,388.05750704992676,580.2125384076551
88,0,387.5486085272107,578.8483914688729
89,0,387.86396100848157,578.1166617804935
90,0,388.6831371345438,577.7889959749677
91,0,389.2560344032416,577.7420663100702
92,0,390.0614540108209,577.3355609410438
93,0,390.2918322193031,577.1898956505393
94,0,390.51196181225976,577.2977252853044
95,0,391.13162690046454,577.0427585725467
96,0,391.68242835658145,576.9198052793831
97,0,392.19414160886924,576.7307125884751
98,0,392.51970835517477,576.4610803036499
99,0,392.7626476358474,576.3407023562681
100,0,393.50084839702686,576.728909746997
101,0,395.0395770247343,576.7988470876301
102,0,396.6269627620915,576.9753518742876
103,0,399.1410173704518,577.376686720313
104,0,402.127401831006,578.0297548046298
105,0,405.3382536218011,577.7132367539548
106,1,438.67646990679066,438.2114142481306
