Frame,Tag ID,Center X,Center Y
1,None,None,None
2,None,None,None
3,None,None,None
4,None,None,None
5,None,None,None
6,None,None,None
7,None,None,None
8,None,None,None
9,None,None,None
10,None,None,None
11,None,None,None
12,None,None,None
13,None,None,None
14,None,None,None
15,None,None,None
16,None,None,None
17,None,None,None
18,None,None,None
19,None,None,None
20,None,None,None
21,None,None,None
22,None,None,None
23,None,None,None
24,None,None,None
25,None,None,None
26,None,None,None
27,None,None,None
28,None,None,None
29,None,None,None
30,None,None,None
31,None,None,None
32,None,None,None
33,None,None,None
34,None,None,None
35,None,None,None
36,None,None,None
37,None,None,None
38,None,None,None
39,None,None,None
40,None,None,None
41,None,None,None
42,None,None,None
43,None,None,None
44,None,None,None
45,None,None,None
46,None,None,None
47,None,None,None
48,None,None,None
49,None,None,None
50,None,None,None
51,None,None,None
52,0,912.0864978001397,2155.2712392987655
53,0,897.9618519754,2150.618700343116
54,None,None,None
55,0,891.1760412806485,2144.1318123218407
56,None,None,None
57,None,None,None
58,None,None,None
59,None,None,None
60,0,969.9771560517505,2135.4575134062306
60,1,806.8969529544386,1741.489478879342
61,0,981.9528277360637,2140.041486064637
61,1,812.4871056663427,1741.5062897282012
62,0,988.0696575231826,2137.1674368726426
62,1,814.2115625921955,1743.7911982600676
63,0,992.6630257902922,2131.555888308386
64,0,995.1345988122694,2127.273781650462
65,0,996.3381738885706,2125.2911005561564
65,1,815.624074753099,1747.5489941937692
66,0,997.7966809414273,2125.6208672936737
66,1,814.9748574727352,1749.0224089750704
67,0,998.9151183908144,2125.5384800914785
67,1,813.7134527721033,1749.967910066195
68,0,998.445100060887,2124.5580225953236
68,1,812.5838042008918,1749.8883457148693
69,0,994.68577812895,2125.5251832494077
69,1,809.1392995212716,1747.7647194522176
70,1,804.9758844256108,1745.142690165798
71,1,800.3216366338195,1742.6431892719272
72,1,795.3852907109542,1735.9017366054443
73,0,973.6525321162841,2159.7050297097076
73,1,794.679019323636,1730.3510828330798
74,None,None,None
