Frame,Tag ID,Center X,Center Y
1,0,840.8557379838359,1029.3222155668514
1,1,813.8926937451138,890.1578538773438
2,0,841.5924823568917,1030.5068740777417
2,1,814.1532613132927,889.9890500354556
3,0,843.4874735838285,1031.5472144339442
3,1,815.167129540257,888.9719040291494
4,0,844.4235669108502,1031.3652032627595
4,1,815.5633720301973,888.8763117222086
5,0,844.5355063551824,1030.2981681093925
5,1,815.3164492863039,889.8271686652051
6,0,844.0786037127102,1028.9075119326542
6,1,814.6981325896752,891.4317425857965
7,0,843.4636217432352,1027.625187617943
7,1,814.5438770087669,893.1024856716205
8,0,842.9647932972085,1026.670468332142
8,1,814.6117300926844,893.6237070589807
9,0,842.494901885619,1025.6298394850799
9,1,814.7644121483909,893.5557114493788
10,0,842.1770087488144,1024.8955618961468
10,1,815.1295806838054,893.2116626348447
11,0,842.2416111753689,1023.8480565213679
11,1,815.455253846622,892.6059737822453
12,0,842.1301018585318,1024.0207247059975
12,1,816.1133619366668,891.0905109064342
13,0,842.1627187234247,1024.4780008477157
13,1,817.2137434499907,888.4726045911113
14,0,840.8858777722892,1025.0909198180182
14,1,818.368782081551,885.4246563159104
15,0,838.4676205660744,1025.2772217457832
15,1,820.8787126727409,882.7316992145355
16,0,834.7152159759042,1024.9236472356733
17,None,None,None
18,None,None,None
19,None,None,None
20,None,None,None
21,None,None,None
22,None,None,None
23,None,None,None
24,None,None,None
25,None,None,None
26,None,None,None
27,None,None,None
28,None,None,None
29,None,None,None
30,None,None,None
31,None,None,None
32,None,None,None
33,None,None,None
34,None,None,None
35,None,None,None
36,None,None,None
37,None,None,None
38,None,None,None
39,None,None,None
40,None,None,None
41,0,393.55874569083124,528.8711712619628
42,0,390.7660521690169,528.1132574206697
42,1,426.90331309694864,414.0424658355415
43,None,None,None
44,0,377.05968738915374,528.9156564487217
45,0,371.6651267471121,529.0951271311419
46,0,369.65696655315054,528.3140849894212
46,1,402.81256810939124,416.5761406972752
47,0,369.22474499141026,528.2344783102569
47,1,401.87667662053667,418.3109423692553
48,0,369.9988021112316,528.895909536282
48,1,402.8390515693438,419.0924773916532
49,0,371.67350100960573,528.9483566838956
49,1,404.9896544525007,419.75794466766985
50,0,373.10465051803226,529.2779779063018
50,1,407.35205053386255,419.5799559247598
51,0,373.58178781059223,530.2006215372478
51,1,408.64079450544483,419.5676395473422
52,0,373.96798192306926,530.3892669897036
52,1,409.35809316364845,419.7491031984907
53,0,374.3573229281772,531.0654154372955
53,1,409.661976662343,420.42217391393467
54,0,374.8312129855099,531.7458308039207
54,1,409.7502912869215,421.15985102766524
55,0,375.28529572657834,532.5559060019369
55,1,409.7846861414547,421.8144175389789
56,0,375.89067158369784,532.6487423117512
56,1,409.8483529593232,421.71897963695193
57,0,376.064708695507,532.4098486340828
57,1,410.0296294898836,421.561307572784
58,0,375.97853172120955,532.009865338304
58,1,410.08387933494834,421.34197277873034
59,0,376.0216047770801,531.4632358819712
59,1,410.0828833240258,420.7404234163938
60,0,375.89321349308705,530.6396889315029
60,1,409.7614026173422,420.38433749746036
61,0,375.7690458630882,529.839618396106
61,1,409.21364595591643,420.2802497694839
62,0,375.46527748230153,529.6509973855883
62,1,409.20253155503286,419.8236901379542
63,0,375.676665548544,529.1400936485318
63,1,409.3410533183085,419.2944678968551
64,0,375.8084958058836,528.8753704991815
64,1,409.1569126586029,419.13795147861214
65,0,375.5747511734443,528.7995776097331
65,1,409.0259176766773,419.06496188543974
66,0,375.39828669739063,528.3673859631003
67,0,375.4018486237161,528.3821441325014
