Frame,Tag ID,Center X,Center Y
1,0,849.9579233868454,1063.7051333964516
1,1,816.6405419624572,886.1842079112043
2,0,849.4065682584146,1064.1278689882422
2,1,816.7485246176253,886.2946698776185
3,0,848.9511797331867,1064.3947488141994
3,1,816.7491339765418,886.4916882540388
4,0,848.4318973237166,1064.822905758213
4,1,816.5258360128905,886.7846013022662
5,0,848.130388418531,1065.1783971301645
5,1,816.2086259532258,886.7216073434984
6,0,848.1429452780129,1065.305471116252
6,1,816.1846321173315,886.6339339242834
7,0,848.043273241523,1064.812798298857
7,1,816.2886199230198,886.2975052709426
8,0,847.863360638538,1064.2262499346439
8,1,816.1031498563369,886.1453767856085
9,0,847.9783300936272,1064.134771783367
9,1,815.888133006029,886.1008431271274
10,0,848.2819682338366,1063.8807309560011
10,1,815.4471080932717,885.8678525302557
11,0,848.2178456787794,1063.3704188414754
11,1,815.754680270894,886.0284197358089
12,0,848.0687404815085,1063.0710883410216
12,1,815.6661323274394,886.0209544077713
13,0,847.6751736332325,1062.5318390307489
13,1,815.4299398391915,886.0348108075423
14,0,847.1896452728687,1061.1046810062478
14,1,814.7530023994651,885.9053417539459
15,0,846.6475565848059,1059.282529768596
15,1,814.560988216165,885.5237606683671
16,0,845.9074915713777,1057.9152282282134
16,1,814.4834577603934,885.2531045664097
17,0,845.1697810613603,1057.201218209772
17,1,814.2620701664023,885.1278243848795
18,0,844.6242346183561,1057.1664566935017
18,1,814.0083602588,885.1268353510645
19,0,844.0829851561646,1057.468497668398
19,1,814.2010408048436,885.1203339425318
20,0,843.2629340960553,1058.3627137456147
20,1,813.8688450732852,884.7991624822517
21,0,842.6896721900193,1059.6448478705165
21,1,814.648122113027,884.168527275365
22,0,842.4058246566985,1059.787453793234
22,1,814.8252294975001,883.9770840819483
23,0,842.7011693857278,1058.3982300189602
23,1,814.6611988739174,883.4856801882593
24,0,843.2312161072625,1055.8262954552397
24,1,814.5190858869408,883.5620792803812
25,0,843.7066421756849,1053.167104557804
25,1,814.5121147439044,884.1851458136302
26,0,844.1500037742911,1050.9946215697232
26,1,814.6611260464817,884.4112451202294
27,0,844.7611390166742,1049.6666633008545
27,1,815.3288545480692,884.669089059979
28,0,844.856452871161,1049.0635133495564
28,1,816.3135963224813,883.942202200691
29,0,844.68975709026,1049.1280414240575
29,1,817.0469601715452,883.6532326343105
30,0,844.8951576166689,1049.4216600108064
