Frame,X_0,Y_0,X_1,Y_1,X_2,Y_2,X_3,Y_3,Action
1,,,469.0219011608786,191.1431987600613,549.084322558553,83.26207608129029,,,1
2,531.9860653110715,177.09367344688647,468.6713807475968,191.03010827920545,546.5721987331957,82.0910401017575,,,1
3,531.710679701153,175.92789784715362,468.7539637926864,190.80517529213463,544.8935699430033,80.94743105462766,443.36488659342047,103.18001781503902,1
4,532.1856449130003,174.85940357690598,468.5408458114761,190.3976941856401,543.8331224680488,79.90277192118968,,,1
5,532.9046014099652,174.42592638747516,468.3385194275497,190.0816749692561,,,441.6192843002116,103.03794568656878,1
6,,,468.3372776424986,189.872674540968,545.3234930738466,79.40873047161962,440.6735374337305,103.13159072098166,1
7,535.2179828277602,173.55166527124814,467.8043162152183,189.47645154563548,547.7695825434171,79.32664537523371,,,1
8,,,467.0089204617333,189.1461433323062,551.1604075950062,79.0214391431392,436.3691257945603,104.82609937212972,1
9,538.7681006222965,172.24027746510345,466.24221993632426,188.0243126473505,554.7649433758799,78.71255379638468,434.0667974007742,105.28949967092588,1
10,541.1728408528206,171.71083517369283,465.6658704541915,186.9482850718818,559.6786878607545,78.42374353569674,,,1
11,,,465.4488574740937,186.04125915086576,,,,,1
12,,,,,,,431.60055376136137,107.76078825886492,1
13,,,,,573.9924222819845,82.96616731674486,,,1
14,,,,,,,,,1
15,,,,,,,442.78835527229904,123.06635909369668,2
16,,,,,583.2218967604892,97.08898353849442,449.4104597993075,132.2160773759778,2
17,,,,,,,456.7559695322741,143.18496054545432,2
18,,,,,595.878093822496,114.1581337999785,465.0039920574526,154.88884586106226,2
19,,,,,,,474.3383812454576,166.89763947041257,2
20,,,,,612.9352082995113,133.1209834279372,484.4758753904524,179.11310897034633,2
21,,,,,622.9690337989907,142.71461204203715,495.302690391227,191.51860450318551,2
22,,,,,633.7885684804139,152.36257429485315,506.64758081311,204.21631449095145,2
23,,,,,,,517.9730808324208,217.40276900363943,2
24,,,,,656.576148569199,172.32042499475577,529.9053818309894,230.80486438318027,2
25,,,,,,,541.6923194355905,244.19882872942875,2
26,,,,,679.3809983694699,194.0602417774957,553.6115605818219,257.3706895042454,2
27,,,,,690.5895106812727,205.03067647809388,565.3306664549533,269.7186102077643,2
28,,,,,702.5781160698426,215.6599310116701,577.2434672409507,281.25249876490795,2
29,,,,,,,589.1625997664688,292.17218802696004,2
30,,,,,,,600.9076622244027,302.4845288311292,2
31,,,,,,,611.3891007227272,311.9021710009167,2
32,,,,,733.5074770843112,256.16965555318524,620.6327759945311,319.83197797705344,2
33,,,,,738.2428716582514,265.8594685135621,629.367928286549,326.9052718694901,2
34,,,,,743.2773586321439,273.69070026684346,637.0459128409527,333.5664884322792,2
35,,,,,747.6237983452068,281.7816242365457,644.1969910939093,340.1456947408,2
36,,,695.2797252144097,437.63060299209513,751.7710962175832,289.3047679353321,650.7760685612056,346.85256673958685,2
37,,,700.0240816164448,445.3710038767081,755.752545886429,297.2573501259529,655.9732967704936,354.1599508492652,2
38,,,705.0559124500473,452.9273495739186,759.0906758142942,304.70862784648267,661.2784747496295,361.2415819399184,2
39,,,710.1253485755592,460.7561561347279,762.5516695840965,312.16238783407414,666.6265481418563,368.3326536364939,2
40,,,715.1213941686324,468.9951815969465,765.9486172295472,319.4388186552738,672.1259189096353,375.6011779355559,2
41,,,720.0865849122082,477.72566375442153,768.9907141417314,327.2110637658579,677.398614708677,383.0700920039895,2
42,793.6402325703805,443.46741507983023,725.6716358873255,485.973632171591,771.6261122585266,335.119564889936,682.798759603333,390.5317219619632,2
43,796.7915801284938,451.9704233585553,731.5194298837253,493.4978572433189,774.1718534990445,343.37439948547666,687.5954865590274,397.8751019599631,2
44,,,735.2974097743271,500.3299034405365,776.0383609476945,351.13719991993344,690.8860315622089,405.2179963437497,2
45,799.0243371501973,464.2079786980636,736.024906957397,506.4121116023426,776.3291978932564,357.9114496235829,692.4488777162853,412.7069932706373,2
46,798.5733175380606,466.78106926509565,731.5959417034317,510.6775433652872,775.2090368133813,364.0734316217304,691.4093455866644,419.6124123327414,2
47,799.3914120312589,465.8543448426686,726.6848212175364,511.66548327389125,773.3603573844714,368.1225717062081,688.1362231976021,424.0665564412432,3
48,801.8448459463025,466.6599005217984,726.4292157290889,511.8949093943869,776.2443023706729,370.05629254823486,686.461192640623,427.12401527063736,3
49,804.4360046273744,469.98404101616086,728.3888339543151,514.0298520781221,779.3330792723686,371.85066979062833,686.8908838207435,429.0287898125258,3
50,806.6925141179718,473.6001069530169,730.7049377209735,516.1098480777334,781.0085719788794,373.6786973369968,687.6573515427333,430.3975833582542,3
51,806.914075030968,476.2847661786248,731.8975382801301,517.0511728060574,780.1578511704728,375.3873282385021,688.9314002873647,430.9090430243695,3
52,806.0564434362125,478.1465813757932,732.334780439667,517.1504581698701,778.8857910817409,376.6027528424568,689.5919250302837,430.9534150949965,3
53,806.247894540907,479.5044328372479,732.8460412762288,517.1093911789895,778.602582327253,376.8395445895092,690.097935185254,430.9515204877102,3
