Frame,X_0,Y_0,X_1,Y_1,X_2,Y_2,X_3,Y_3,Action
1,598.7467404042401,254.1889290058533,496.2955094343957,266.43905575355626,607.7940287107816,166.07086606156744,,,1
2,598.3212816064452,254.35134025664743,496.08749449877234,266.5222309504577,606.9304621126116,166.06550409335802,,,1
3,598.3704122896357,254.45141854954363,496.0028498203964,266.4322890623547,605.9919487879464,166.11286241491536,,,1
4,598.6555405475669,254.30028304202256,495.6921992069297,266.25320931145376,605.5648695413577,165.8995331599597,479.4540498681712,188.04046828412388,1
5,598.89166593545,253.81467965658084,495.6059686163794,265.8111998852809,605.2383968092682,165.69347273945354,479.0354796819869,187.41600795528024,1
6,599.0553345316124,253.2375944076574,495.4900062767164,265.4169985885474,,,,,1
7,599.3521255579354,252.5725760677149,495.3933584570175,264.8441919675537,605.4097234151386,164.57170013928985,478.2628048097786,186.80963976685484,1
8,599.5929749159857,252.041105110713,495.5533134743247,264.3150981418476,605.8296435534477,164.13264532309086,478.5317697186245,186.2693482706478,1
9,,,495.6914863794451,263.909829690507,606.0248326702185,163.86676847476716,478.9501288262024,186.3692713129816,1
10,599.3470476076916,251.60938100630565,496.0202896221423,263.8189871143804,606.3619270281623,163.84829421049628,480.1142432642274,186.07009262048376,1
11,599.0384461798486,251.81880890526796,496.4947321117221,263.6014390752288,606.5120331938152,163.7353742811278,481.2187479898307,185.98503453629695,1
12,598.4690596072957,252.0371902435657,496.938220385531,263.5266619837653,,,,,1
13,597.9120333919611,251.7683888465892,496.8945634104912,263.2623808742811,,,482.547902363307,186.0832094039868,1
14,597.2657181059567,250.99094887961985,496.4627932308882,262.3948501419855,,,481.8057771358696,186.07775866066436,1
15,596.8550447227993,249.91582177674997,494.88083275388726,260.83282083045214,608.3314826320907,162.253759649381,,,1
16,596.9978443668354,248.5070851979065,491.7608731223452,259.2590939287044,610.8446656004127,160.85843913024377,,,1
17,598.8887053782794,246.60069862053544,,,,,,,1
18,601.4634624365633,243.91542435935455,,,618.4810781386483,155.76811443833768,,,1
19,603.7653366774513,241.38712455521,,,621.7375856528166,153.11167088787786,,,1
20,606.2579859729442,239.54675652293432,,,,,,,1
21,609.027011364436,238.7329202671496,,,628.1172936818438,149.9588796993947,,,1
22,612.9349016642983,239.52130282045323,,,631.6564980760543,150.45536718439928,,,1
23,618.3308680917404,241.29956181162052,,,,,469.2118107249058,178.62892042528517,1
24,625.5089538090914,244.05033270740225,,,,,,,2
25,,,,,,,,,2
26,,,,,,,482.4713821433123,195.8705042364191,2
27,,,,,,,488.9307178391018,204.0242348992208,2
28,,,,,,,496.69062660465215,213.1132177195046,2
29,,,,,,,505.50771437056807,223.17192121058548,2
30,,,,,,,514.7821679048087,234.2017686811835,2
31,,,,,,,523.6633740055262,245.71112196000024,2
32,,,,,,,532.0704281804152,257.0901547757249,2
33,,,,,,,538.4696869460062,267.40497970900856,2
34,,,,,,,544.3460477357168,275.47355435409133,2
35,,,,,,,550.5858565375065,280.74075715363136,2
36,,,,,,,556.7214719708779,284.92718803412987,2
37,,,,,,,563.4721953942507,289.18837045448663,2
38,,,,,,,570.7955364358942,293.8754873940278,2
39,,,,,,,578.1118786138421,299.9038492715673,2
40,,,,,,,586.0423526862799,306.80059754945427,2
41,,,,,,,594.5629758515918,314.57952089740866,2
42,,,,,,,603.3505135017696,323.4555483232545,2
43,,,,,,,612.8381491460271,332.4583331403775,2
44,,,,,,,622.0832880926396,341.27418088188966,2
45,,,,,781.6757907536314,284.5353804457844,631.1317776229553,349.963344544092,2
46,,,,,,,639.6961741960966,357.3498868837136,2
47,,,,,788.6893900345547,295.2023549038371,648.1737035730188,363.99473602917845,2
48,807.0426551706512,403.5482363216829,,,791.3071007593675,300.935544469826,656.8174351940368,370.3106765011673,2
49,808.6639858403746,410.3703083223816,,,793.544950448183,306.86691625262984,665.6631337004335,375.8424171071329,2
50,809.8608604554299,417.30106066071806,,,795.2196875938823,312.0843120044883,673.7307458109207,381.1794533206988,2
51,811.0296500552839,423.4338879194643,,,796.9133318957975,317.6976702595539,681.2143591545104,385.7308248487953,2
