Frame,X_0,Y_0,X_1,Y_1,X_2,Y_2,X_3,Y_3,Action
1,,,,,,,,,1
2,567.7827633477531,178.29903908456967,,,,,,,1
3,,,,,,,,,1
4,,,,,,,,,1
5,565.5720260639619,179.0293145744081,,,,,,,1
6,563.7937347839455,179.83936525397328,,,,,,,1
7,562.0170423566127,180.150162346423,,,,,,,1
8,561.4862817389867,180.616351407406,,,,,,,1
9,561.4367523897209,180.89512924023077,,,,,,,1
10,561.465658665162,180.8700330712112,,,,,,,1
11,561.3356368978067,180.94634584513275,,,,,,,1
12,561.7934798960836,180.714629297847,,,,,,,1
13,562.2137019932143,180.5332403190857,,,,,,,1
14,,,,,,,,,1
15,562.5106270595811,180.3588128413587,460.8132422885617,190.116522393421,,,,,1
16,562.5646535919782,180.0152634579229,461.00698493402825,189.73135181866255,,,,,1
17,,,,,,,,,1
18,562.4347815745558,180.08082728216294,,,,,,,1
19,562.5645005305346,179.90090289796197,,,,,,,1
20,562.7264877536156,179.5143426014615,,,,,,,1
21,562.5889745173604,179.18945314216265,,,,,,,1
22,,,,,,,,,1
23,,,,,,,,,1
24,,,464.2499875783813,186.20418166930952,,,,,1
25,563.50044374401,177.98936713796027,,,,,,,1
26,563.8207058361629,177.71756256318452,465.14441838564295,185.3911609136157,,,,,1
27,564.105672614876,177.7156965075895,465.7456890299727,185.14188315142476,,,,,1
28,,,466.0140244624157,185.0133835020028,,,,,1
29,,,466.4543544275261,184.84352268074252,,,,,1
30,,,466.91814474689454,184.5680028896982,,,,,1
31,,,,,,,,,1
32,,,467.5515571129578,184.82145216343133,,,,,1
33,564.7703594349719,177.37014723834343,467.7511988712984,184.93159041131324,,,,,1
34,564.7647670402486,177.6982863442998,467.86860451129934,185.28492807599625,,,,,1
35,564.8488823462177,177.99923395458785,467.5379294724215,185.49694397607848,,,,,1
36,,,467.7915707619623,185.5664212597709,,,,,1
37,,,467.8896973262358,185.50264701106013,,,,,1
38,,,467.8083331273916,185.50433581537368,,,,,1
39,565.2553181963741,177.8854610726263,467.78652457548833,185.411712052352,,,,,1
40,565.2101154806351,177.82148368374106,467.9764471936148,185.10310425805463,,,,,1
41,565.4884031108061,177.93106786378533,468.3788066104615,185.68098752776365,,,,,1
42,566.5110843454285,179.70707144548794,469.1391403225237,187.3084294576313,,,,,1
43,568.7089574336654,182.7603642856336,471.3388032609767,190.2133453420528,583.6533790649462,94.9435386817407,,,1
44,571.8913237440836,186.7324124287931,475.3999541012042,194.69063862924017,587.585652179881,97.6092395583916,,,1
45,576.9360531959292,191.45899213358203,481.1429443926173,200.37277222084344,592.1363840990306,100.696816911287,,,2
46,584.2770417861234,196.22879082726365,488.2886213011327,207.0396510603315,,,,,2
47,593.6239660241788,200.87387408678865,,,605.319209528173,106.94609257186848,474.731570949868,138.11033133029017,2
48,605.2265061207938,205.73027796930967,507.96283886621006,221.78132454733037,613.9879742514784,109.83367028422168,483.4442072413889,144.28106593729146,2
49,618.5268138605003,209.7730532487901,520.1498569881113,228.7487852782639,623.8343142621748,112.3566439028056,492.931304371306,150.33380580802006,2
50,632.7480304688146,213.24321801854856,533.2077763873107,235.69790370391007,634.4827181561049,114.60184612937046,503.3672968594136,156.27995361649377,2
51,647.5434966868726,215.95083373888545,547.2496882432065,241.20656263535383,645.6414736065618,116.00589286400478,514.4271350892676,161.38584391904672,2
52,662.2504581448362,217.6769664542113,561.2718642007798,245.98740625593985,656.6357854488297,116.98450990825408,525.262980156437,165.65666556874285,2
53,,,575.0270981931019,249.7049328106432,666.5237250483435,117.5961068242526,536.1908336811582,169.16812128486634,2
54,689.240389479839,219.3921884785795,588.0953584144775,252.7172305704816,676.0971388338188,117.85962805391812,546.1086163313186,172.2469554148131,2
55,700.8018773169653,219.93420145515097,599.6057940479807,255.34391427655893,684.4538350325531,118.3687910856208,555.2984951663135,175.1919244949774,2
56,710.3952587942542,220.47844307450285,609.4638132147725,257.7816713009129,691.2824889643052,118.8893872420391,563.027511152084,178.0040232299392,2
57,717.9964164442436,221.57983826215423,616.918879089585,260.6006703687221,696.7097559167256,120.7194243397181,569.2647282602493,181.03342536133172,2
58,723.1838467895509,222.92421072438225,622.1486974133056,263.4340697788224,700.9954873319318,122.3345436999674,573.6373099406568,184.18040939648373,2
59,726.2965214737728,225.158073384725,625.073817095803,266.5957570115395,703.7152307381431,125.08078954134866,576.3012304116111,187.34093344118403,2
60,727.1317847367471,227.68442465236535,625.5827555928913,269.93877535855535,704.7099639230415,127.66556575502172,576.7380856632332,190.7053719251064,2
61,726.0009268617487,230.5688956496577,623.6976466751255,273.24122832124306,704.7233516224106,130.95650762386109,575.280207061915,193.5981140889566,2
62,,,619.3982758069684,276.8652192078776,703.1959919404227,134.62930493295607,572.0686249327625,196.9465206146958,2
63,719.0296236959889,238.5049466134967,613.4572258074706,280.7910016391236,700.7489579605805,139.17094455978557,567.0810268081631,200.69267585504,2
64,713.4172678429228,243.4138343019828,605.6729246554686,285.0345496884468,697.5497696619867,143.901706762769,561.0792467172001,204.3441149523684,2
65,706.6005422564684,248.66227685121572,596.6714351176636,289.2226568617632,692.8410757661412,149.2442027507173,553.8827562067813,207.74275812913223,2
66,699.2800989556157,254.2858198378471,587.0234962689217,292.93550825967344,687.9171922378489,154.46383654514602,546.3951264543357,210.61537760147368,2
67,690.7975233279592,259.77478620696075,577.4470711197657,296.29473822597566,682.090620160924,160.24212323890495,538.6119222890194,213.47831096391425,2
68,682.0563726954897,265.22016308933905,567.7063445333147,299.7582516032094,675.8853753296693,165.4290660360431,530.978399283315,216.1651651755009,2
69,673.3223499140728,270.480691628978,558.2472407417251,302.3778849005131,669.4078258357567,170.48187831238369,523.4065891990211,218.3190907856293,2
70,,,549.2408876570089,305.09676881197026,663.4051579715239,174.90559197701697,516.1786999114769,220.3869433715357,2
71,,,541.4011963952731,307.3541588713153,658.0421139885817,179.06962370880558,509.76942872790767,222.18216511136345,2
72,651.3272834315753,282.3936804742811,534.3800375421246,309.315280271725,653.2272174616368,182.33721683521068,504.0037305717935,223.6507754913607,2
73,,,528.7432500232283,310.95870564516304,649.5498864646383,185.25682034682157,499.2062157917109,225.0096839093676,2
74,,,,,646.6117744548598,188.1339801212943,495.5074087633586,226.38832048319856,2
75,639.6072043220074,290.44757171263115,521.321694348851,314.3788683986401,644.555567267467,190.4874003328883,492.5975855153049,227.9485026017281,2
76,,,519.5368273608287,316.1697123879592,643.2918599207567,192.72564115133105,490.83190999221824,229.6455730733824,2
77,,,,,643.5246789701408,194.8236864306372,490.1377800582764,231.7137337501912,2
78,,,,,644.8595387907005,196.7894667085016,490.3802715981312,234.24334141842635,2
79,,,521.5336373592414,323.7249182008147,647.0845262911863,198.8636448680919,491.4732149490108,237.34416881391687,2
80,,,524.5606767262154,327.23131868754393,650.4056967194301,200.80169736943824,493.9529981728539,241.04683273957744,2
81,,,,,654.8434188822204,202.80128942931248,497.3390058874451,245.27117951708257,2
82,,,,,660.1030929824682,204.41416860514693,501.9557834241413,249.9226306580425,2
83,,,,,666.2552353344175,205.99769880840432,507.5571745326119,255.28352204984773,2
84,,,,,672.3422531553355,207.34776197303228,514.6445846108651,261.2447809259589,2
85,,,,,679.5250809257805,208.5476797524516,522.8356736094141,267.3844846819036,2
86,,,,,,,532.1791352323675,274.06612775901425,2
87,,,,,695.6345209826607,212.36010808164156,543.0178112040221,280.8097602123768,2
88,,,,,704.7624345490347,215.71557213754892,555.0356336819883,288.15416742078474,2
89,,,,,715.2241599182529,219.0648473037898,568.3965820224847,295.3599907647656,2
90,,,,,726.1667352286744,224.7523739959146,583.4081191422815,302.7819524491298,2
91,,,,,737.2260401870999,231.204164899319,599.4795172588028,309.85655747545263,2
92,,,,,748.201508291705,238.08715366002417,616.601008591492,316.5871535692521,2
93,,,,,758.7981997229743,245.39229109051823,633.9916722440432,323.1744022403581,2
94,796.1607860249544,354.63196925711827,,,769.0555228512077,253.18739159608,651.0304602685773,329.8105074358843,2
95,808.0780623476298,365.51872866066446,,,778.3037787712015,261.64846417094606,667.3670946707141,336.7313763604208,2
96,818.0646230584528,376.9137198379554,738.6000249384216,436.38708980625313,786.3480740894439,271.3234488134744,682.6606674347771,344.1040221279168,2
97,825.5377341023197,389.22944696098136,753.2746760913069,445.3318605559431,793.068093779158,281.7495141355875,696.6903536286148,351.6041999926601,2
98,829.269109291039,401.8050402270111,766.081487563361,454.010707684379,798.1755207664468,293.0689155090835,709.3957483461189,359.58706704280246,2
99,828.5526862212112,414.1513163049173,776.5664947857567,461.83296348001846,799.0807087900192,305.4339721432943,719.6870723581155,367.5184032555681,2
100,,,782.0203007452709,469.5141489108775,799.4861115693473,317.1751425595364,726.5075455960396,376.212209052864,2
101,825.3882620896087,434.9616608380871,780.878480828211,476.8949831000248,799.401764557718,328.0351739589525,730.365857870028,385.28395450028927,2
102,824.9802143944706,435.53171895928807,774.9971391875296,480.9133801127627,799.4733247533114,334.6271647051224,730.193235226699,391.4111675190404,1
103,822.368941713203,437.1370821087563,775.9697280744116,482.79519505367006,,,727.6084432090083,395.8750671025529,1
104,824.2142515901498,438.6476775744581,777.774056529876,485.5575498189304,802.4736198751376,341.28019126604784,727.5074677218163,400.1193006567028,1
105,826.3174206999078,440.58773071011433,780.1430941109465,488.0516236542832,806.7721638031611,340.8541466136172,728.4234882516054,403.47328460409017,1
106,827.8769982470202,442.0311965086197,782.3124060498933,488.8363850826816,809.0015607449784,341.68564165694056,730.5473337637136,404.51985124767657,1
107,828.2660910464601,442.6966317519299,784.671425797661,488.15423708198335,809.8949945858765,342.1862464847895,733.1307015119992,404.19336219542544,1
108,828.8379524237654,443.0066302364198,785.9388551557619,487.3104500177064,810.6207374392078,342.4085426544649,734.6158073328427,404.1410221617485,1
109,829.363782048281,442.9319349493388,786.2862660876805,487.2942497314901,811.1740410782044,342.80596801095464,735.210802839955,404.6920954129277,1
110,829.7346995866096,443.2316240204651,786.898401057025,487.0757039424613,811.4400321802492,343.46833838761086,736.0375539690377,405.0331584120136,1
111,829.9384892595763,443.5156265220353,787.6233882287378,486.9485666504439,811.4040999473141,344.0932895714462,737.3627445802524,404.8246876911854,1
112,830.1898653972729,443.37708339694007,788.1287856652893,486.6330958750434,810.8816738563141,345.0306071537358,738.5586933919162,404.9020151880343,1
113,830.3947754098201,443.4725365365233,789.3272664210604,486.1843944841773,810.4877283509115,345.7938470156869,740.4081276024895,403.9998412790703,1
114,830.651729029078,443.5232705416937,790.3535417476483,485.58560354399503,809.8332737702243,346.14426572121266,741.7479440896509,403.476731575462,1
115,830.8435229008359,443.4825065870669,790.801343084267,485.4119141835725,809.5039017801796,347.10167498179885,742.6774312423548,403.03322445610434,1
116,830.9773495548379,443.1802583158458,791.347057706592,485.0464299903659,809.1006061104266,347.1187425816325,,,1
117,831.026927178662,443.2907024743424,791.6348614098079,484.89095939482434,808.5962160404994,347.59981774794943,743.4689787924984,402.42515252288007,1
118,830.8999151605075,443.3458528659604,791.9124237497994,484.5299681781736,808.0108555844301,347.8515805623108,743.7350315752292,402.4171740864858,1
119,830.7503340069927,443.26673677805934,792.2811174900838,484.23967521876216,807.3513286625492,348.2847339302339,743.9080800425296,402.1443668932559,1
120,830.7456450373247,443.2852488502184,792.2916392992283,483.95486021291913,806.80066570859,348.3410328999461,743.6766375500159,401.9584204789612,1
121,830.5242511187872,443.4584528386679,792.12237780935,483.9268394021223,806.3328011026109,348.55084034483104,743.4543663182128,402.02808746418617,1
122,830.3472949942576,443.3257975056306,792.2012880227379,483.83995622744857,806.0371796383187,348.5198386322632,743.0828465164872,402.0477022624513,1
123,830.3200223595064,443.2542526469202,792.2594230888374,483.6610821022528,805.6920227032122,348.7851278937357,,,1
124,830.2773245576292,443.2546821262633,792.4874494170339,483.3711053151831,805.6187311982733,348.79050989374446,,,1
125,830.3295822021087,443.1671894108202,792.9499931597079,483.100890267765,805.3998197959827,348.7165333084162,,,1
126,830.2323362211985,443.1307767126141,793.3020505937449,482.88435812346313,805.2308793056415,348.9397569616118,,,1
127,830.2108342255158,442.9894976983384,793.3083803640251,482.783912208941,805.1063705640753,348.8353959299665,,,1
128,830.1166043207684,442.8503344957133,793.6151658027221,482.3905054341839,805.0424579681539,348.74588632270724,,,1
129,830.4233924228935,442.69645698489,794.2731808535759,482.0049545751247,805.2606500252932,348.49783790231913,,,1
130,830.5841270449283,442.6360190465267,794.7647313724996,481.8198158273088,805.3266133823104,348.49001139245405,,,1
131,830.7237010041974,442.47431552547977,795.1106996074576,481.7071413931148,805.4821345339396,348.57914489980976,,,1
132,830.8219666135082,442.3121611034336,795.1531954921841,481.3995453973944,805.5043212395592,348.34610011628314,,,1
133,831.197313934429,442.1247588038724,795.5127937696076,481.19722179776943,805.7443764094371,348.2668670227787,,,1
134,831.2879333458991,441.7736039253893,795.9146673216834,480.6555690628888,805.8409757760944,348.0382597624564,,,1
