Frame,X_0,Y_0,X_1,Y_1,X_2,Y_2,X_3,Y_3,Action
1,,,,,,,,,1
2,,,,,,,,,1
3,,,,,,,,,1
4,,,,,,,,,1
5,,,,,,,,,1
6,,,,,,,,,1
7,,,449.3344560639811,151.0700261017405,,,,,1
8,,,,,,,,,1
9,,,,,,,,,1
10,,,,,,,,,1
11,,,,,,,,,1
12,,,,,,,,,1
13,,,,,,,,,1
14,,,,,,,,,1
15,,,,,,,,,1
16,,,,,,,,,1
17,,,,,,,,,1
18,,,,,,,,,1
19,,,,,,,,,1
20,,,,,,,,,1
21,,,,,,,,,1
22,,,,,,,,,1
23,,,,,,,,,2
24,,,,,,,,,2
25,,,,,,,,,2
26,,,,,,,,,2
27,,,,,,,,,2
28,,,,,,,,,2
29,,,,,,,,,2
30,,,,,655.4579385198966,65.9341224074079,497.8967155941342,121.01351547888277,2
31,,,,,,,507.0797178770207,122.49910737321731,2
32,,,,,,,515.903658019219,123.94734221259296,2
33,,,574.0457813169314,210.79935819307303,,,523.903778310101,125.29633555476865,2
34,,,581.6196765116383,211.7406243282066,670.1013161501395,67.67815544165906,531.0498042139455,126.58513619442869,2
35,,,588.5232475382505,212.5377248911781,673.5672239770179,67.77013050557939,537.4323383221686,127.85237933068578,2
36,,,594.8223391148673,213.25982053280669,677.0842286110754,68.49952984211689,543.2228447894,129.3304706107469,2
37,,,600.8238435294305,214.19825948320727,680.4787395064916,68.50695930274449,548.4735142136436,130.62649954917566,2
38,,,606.0806157241482,215.1502152577673,683.8924394732355,68.95427450228675,552.9647534721606,131.86474185571575,2
39,,,610.9316554673442,216.0561292597069,686.588582193943,69.6840164554109,557.0992961429253,133.47964762967828,2
40,,,614.9603257584643,216.47953473650125,688.7225111805726,70.65248167055988,560.500729711052,134.71506791342145,2
41,,,617.9800964223659,216.87627141322872,690.5642051221591,70.58433510963418,562.8898326003092,135.5407605312903,2
42,,,619.9699028460575,217.3817284178852,691.8927288409095,71.16676701539518,564.4873860762293,136.34872073291498,2
43,,,620.9387789848575,217.83917170106204,,,565.3751469354821,136.89176232467594,2
44,,,620.8313547604865,218.83345198840013,693.7039334177872,72.39001788511779,565.0558714284834,137.83279875422463,2
45,,,619.6854692147851,220.2243319835533,693.8688659012495,73.17368004014672,564.2103768975417,138.91788657581594,2
46,,,617.5842042236419,221.41805767013804,693.5663548126732,74.49509793929012,562.5770857651861,139.93379401634968,2
47,,,615.2173162189146,222.472360672746,692.419366292844,75.64428293612808,560.5585895130363,140.72338820436224,2
48,,,611.8831121694268,223.76775938326196,,,557.9384341548271,141.40180717980232,2
49,,,608.2299249158808,225.01390318122563,688.3134907386969,78.5156658289908,554.7828276458378,142.3363224808197,2
50,,,603.7935527186158,226.34469417903384,686.0659842096019,79.9398813225089,551.0453456014999,142.93657231423558,2
51,,,598.5655860901597,227.8463957572098,682.8209952545844,81.87856391854187,546.5880181038477,143.53081458166037,2
52,,,592.8318823104427,228.944783723806,679.0049145010079,83.87570269263908,541.5471084208306,144.18530204186538,2
53,,,586.4625392766519,229.95997624290348,675.3099489447974,86.28385687480596,536.063356004977,144.48168233258465,2
54,,,579.2054447611087,231.17611229722843,670.6894990199296,88.4363318993229,529.755254884004,144.9852580135446,2
55,677.3152924246359,190.9643828996956,571.2885045145864,232.6003845181782,665.7616106576928,91.50843821850194,522.7665326121949,145.51102995553498,2
56,670.2288589360728,194.28907806545905,562.836550249628,234.02085877555547,660.2723122160043,95.0635320615513,515.6177184472302,145.80199286920077,2
57,,,553.7032897824596,235.6280955848009,654.6425280117451,98.03171016446684,508.142395515789,146.2711711239173,2
58,653.7980853779402,201.3412106381211,544.13252953801,236.9815887527448,648.3438796642107,101.0248228776022,500.2175595296412,146.74240538265076,2
59,645.1137330776472,204.8224997343476,534.2970166394819,238.6917226511325,642.0143852298238,103.998714856528,492.1334994433888,147.25519442767094,2
60,,,524.11967070797,240.1279166416208,635.2977628287825,107.20454872603142,484.09940307983953,147.72812439239357,2
61,627.123090479651,211.1536960485864,514.1413037162383,241.49925521211523,628.9391122893942,110.17460859536564,476.1704611667703,148.0071118346504,2
62,618.5656632967372,214.08888327456293,503.9457093142843,242.77676281656136,,,468.4312581868512,148.31793561312082,2
63,610.5360967807532,216.9643981748226,494.7795710483477,243.87299502807312,616.5264296952148,115.78288930692688,461.0124895783292,148.6374058532637,2
64,602.4273279345931,219.6842283650793,485.5581530518415,244.8424668756267,610.5673839192023,118.59965397279886,453.9452993440119,148.73735759935258,2
65,594.8482292001986,222.55081606738383,477.4134046963958,245.50413666341933,605.3074720287555,121.21109982445915,447.4866792160644,148.76268057457474,2
66,587.6227392338396,224.9622998312878,469.6378787867023,246.0431552774704,599.9261942738723,123.79327961576712,441.2736114571911,148.67915074246147,2
