Frame,X_0,Y_0,X_1,Y_1,X_2,Y_2,X_3,Y_3,Action
1,581.5325773860504,208.39948926778,493.35524915705145,221.9173761685298,,,,,1
2,581.1686119083298,208.34512558814188,492.9758400771003,221.9574023671744,,,,,1
3,580.849302304806,208.45814431455088,492.7763143049053,222.07177859511157,,,,,1
4,580.8220724151477,208.35136602741983,492.35022403047,222.10186765157988,,,,,1
5,580.6096726674349,208.24786785772423,492.0684539864555,222.1078221338,,,,,1
6,580.3702591606612,208.20606430277945,491.83174391733417,222.2022479067902,587.9016894485886,122.45321551861748,,,1
7,580.3038009685216,208.1365760619932,,,587.8147130776207,122.31655136638489,472.8344666303446,142.27175242875256,1
8,580.1389779040035,207.88203770919807,491.3229279205976,222.1984028973564,587.8018806500804,122.05497519894703,472.38354718507645,142.13572737163437,1
9,579.866763516597,207.5740022898564,491.011927959024,222.20966823222668,,,472.01992376651424,142.1533101201969,1
10,579.7948784575472,207.5438218087814,490.65014076542326,222.21234352688512,587.2061442744266,121.50975647749476,,,1
11,579.230108524215,207.39723137278057,490.3279168436208,222.0794283249209,586.7023733968415,121.4903176535434,471.0488286655729,141.84883105430058,1
12,578.80910271564,207.6113807562989,489.8428720454093,221.96092826066652,,,,,1
13,578.5958278688657,207.71945717606556,489.5697719291838,222.1617398910773,585.5979711170024,121.77963194545596,469.7790414916725,142.08987245110538,1
14,578.3458264018276,207.6366901743768,489.3148365295768,222.17024545945324,,,469.4129270704889,142.06711187580174,1
15,578.2369574929082,207.41276165918177,489.1447381794574,222.07535323686977,584.9717150598204,121.52927486716766,468.79367522265153,141.97703659119557,1
16,578.2587943983248,207.05202491209636,488.7140868983554,221.97746671338197,585.5942597323601,121.14725224338125,,,1
17,577.970067992043,206.5171929387111,487.981344751436,222.2286997961616,586.2627928521165,121.13023626322035,466.8968777052425,142.44712107646407,1
18,578.4932800594488,205.2482681745791,487.5467704190416,222.3539075133842,587.5341093047408,119.9809427936344,465.2804144649778,142.8140878409104,1
19,579.2446668429552,203.34410309700635,487.0322641602032,221.9766762569167,588.5864900961253,118.2244719744236,463.8755821083132,142.59428180270254,1
20,580.1846809332984,201.9150895083355,486.8144370652749,222.0577679715508,589.85089056051,116.93491547779084,,,1
21,580.7583401380458,201.6646266789896,486.9074373626529,222.71888677372456,,,,,1
22,580.7786353091506,202.56650411298023,487.2533778375637,224.41901609813425,590.9631797576609,116.40626847140352,460.607594439526,143.28202395327645,1
23,579.8710254578376,205.20495712341065,487.58317271475295,227.13635839102437,590.5123048094478,117.9665723124375,459.589531094505,145.02039852466345,1
24,578.7764255852887,209.0191311819436,488.2937671159534,230.34625650714767,589.8512663747262,120.51046706071592,459.4758707750253,146.9087437125868,1
25,,,488.4121093542947,234.19913682026385,589.0084015506096,123.73690601772644,,,1
26,577.8803240948233,218.57377993651568,488.17122275081175,238.08073160928456,587.7101683436096,127.14619503960031,,,2
27,577.6531949111235,223.30785631840192,487.1292906789225,241.89439722342496,586.5999044014259,130.6752615778078,457.4485544033622,154.50391454403743,2
28,577.1440325134548,227.6012292487348,485.2065102164745,245.29518438944984,585.4313439075204,133.68324463380603,455.4397681884106,157.11097933311652,2
29,576.5572888111009,231.08816867177987,482.5445906621106,248.70053750321185,584.4562378622303,136.11452138177629,452.9297548563788,159.41305635987197,2
30,575.7683664737323,234.07534015386943,479.3291598422259,251.8962700152044,583.2958637509519,138.22173956928805,449.9734705792148,161.80131560436675,2
31,575.1426279210069,236.7468814762463,475.377585207011,255.1421987490789,582.2200274796194,140.01013828662465,446.4509371239583,164.07334802434178,2
32,573.6891787500723,239.09389275971424,,,581.0547594034971,141.72870874998395,442.9091660379568,166.40881803887157,2
33,572.090381238167,241.3715736909227,,,579.5077010701182,143.60552676049508,439.4544622745236,168.4999792679808,2
34,570.1184791223027,243.5380353189153,,,577.6092133146417,145.387738773142,435.8827160079298,170.2695184148062,2
35,567.4394636753631,245.62342231070076,,,575.5282529221964,147.2497974864023,432.4172860860002,171.76637450615542,2
36,563.9351206684385,247.98800463998944,453.1758419624283,265.6779693861049,572.6736300497587,149.2709552173119,,,2
37,560.2655543437618,250.37318588374063,,,,,,,2
38,556.8008623272252,252.53654856187745,,,567.3356949066269,153.2734956579614,,,2
39,553.153408063431,254.59406617141525,,,564.4642666654147,155.41838744862332,420.90858316568034,175.4442449579889,2
40,549.5501684439025,256.67198840019825,,,,,418.4177672481759,175.74207791547673,2
41,546.7358242777884,258.37421542090027,,,560.4961158481607,159.07651570466322,416.2755038429119,175.8216817429537,2
42,544.6562080349707,259.648572839222,,,559.4599936580876,160.44895480080797,414.836608569688,175.66268027705806,2
43,543.5918458018838,260.35513624805856,,,559.0500920642481,161.4802657346102,414.1301175507524,175.88924641143186,2
44,543.8161851108714,260.75781620366666,,,559.7386332919257,161.88175063743134,414.5206259012357,175.9020505945966,2
45,545.3949702113756,260.2695078707747,,,561.6518461995304,161.56563569386088,415.9101067885533,176.18085162580977,2
46,548.5019613197122,259.95733546009984,,,564.7041131634226,161.04115074193808,418.62390035861824,176.39027460829448,2
47,553.3331888292746,258.61799000176654,,,568.5392348392377,159.7837994959402,422.4883828084757,176.49362580410025,2
48,559.4270702467358,257.1126126084393,,,573.6099528041524,158.05429540704571,427.5793927457069,176.34839432905315,2
49,566.5431087286536,255.68020634038552,,,579.1929948046962,156.16027808293825,433.5551381957911,176.2393172897331,2
50,574.9843177052302,253.8400262790173,,,585.9140365728108,153.9594678298217,,,2
