Frame,X_0,Y_0,X_1,Y_1,X_2,Y_2,X_3,Y_3,Action
1,,,,,603.0283213674156,66.87077455541807,483.9352614176405,80.63611758788308,1
2,,,,,604.7915155004882,67.03408341497384,485.3526124256364,81.51800400378649,1
3,,,,,606.9588591543486,67.23103250519561,487.487812791779,82.34298637702099,1
4,,,,,609.8841351065508,67.16311696957868,,,1
5,595.3448543144899,157.84948662352397,,,613.7156258089734,67.36017751158165,493.3755135310373,85.19938864074383,1
6,600.8200028157706,158.6986009943421,,,618.4028081964583,67.279097115689,,,1
7,607.2439524297914,158.85077468822834,,,623.68098682662,66.97874211498653,,,1
8,615.2997227708001,159.74174805111372,,,629.8264243283334,66.8052209088753,509.0354884366454,91.45446069313176,1
9,624.3262026632527,160.24823364070934,,,636.7191952873476,66.4397829850032,516.1193722331877,94.17829705293596,1
10,634.1227918789411,160.84245753988893,,,644.3009863266636,65.8893103932772,524.1966088145094,96.92045283828963,2
11,644.8516433087555,161.20289095699724,571.6880921549053,181.37123554723112,652.163262780918,65.30861133777708,533.2975331141862,99.42975228454732,2
12,,,583.2711987089338,183.6783392093936,,,542.6013537680346,101.81593876891792,2
13,667.9309590643855,160.75613901008882,595.1714983910622,185.44126651252373,669.0799257603529,63.525797554443,552.4041003073246,103.9791638767069,2
14,679.5225009279147,160.24630056277883,606.8493308724895,186.74098838614307,,,562.243383289534,105.36932241263357,2
15,691.0163750775914,159.81883317265562,618.6288851004575,187.64818152435512,686.50978699934,61.28323245111763,571.8806168080399,106.60440185545954,2
16,702.8315147982579,159.49460043567325,630.3365468744234,189.09002947807707,,,581.1074347256538,108.59761640383738,2
17,714.1586585686184,159.19646357312396,642.1548607663053,190.81019287659245,,,590.3546254802154,111.23886928685236,2
18,724.506337002004,158.9810326768386,653.42874014243,192.6475264066553,710.2015843693289,60.33550243384824,599.2892613507421,114.23532883274908,2
19,733.9595600612095,159.05625505381462,664.0810725517193,194.6256207525272,716.494178413694,60.45320309859213,607.5303354279829,117.00354085873046,2
20,,,673.3445853246359,196.4995707993077,721.7589792505338,60.62160942411039,614.3993376545461,119.86411959975923,2
21,,,681.3728560376462,198.5622089321219,,,620.1319289870848,122.89007310154764,2
22,,,688.1920146862439,201.0901868584671,730.1186412909276,61.62224161882844,625.0367336268713,126.30345335018788,2
23,,,693.4082075182025,203.56730099935072,732.733509760184,62.25808634969093,628.2870104769484,129.5489207396309,2
