Frame,X_0,Y_0,X_1,Y_1,X_2,Y_2,X_3,Y_3,Action
1,559.3659772928968,205.673736065856,480.5209248442292,213.72498067054192,580.5231198162273,113.6148205318388,,,1
2,559.6582436803919,205.68180830438504,480.89398342679306,214.06575407557375,580.9654382048725,113.75953735381636,,,1
3,559.9387124997644,206.19198665712443,481.36236952329193,214.5916427732422,581.3712117248098,114.32063189853584,463.6569908316534,131.0360342841957,1
4,560.1791308201384,206.48001078298407,481.5721539899443,214.47072164070795,581.5250023426712,114.45873167101534,464.0447848967989,131.11030057189586,1
5,560.7056511026213,206.4483380530515,481.9039743068018,215.04134468799023,582.0690462491788,114.9209194068796,,,1
6,,,482.4258265102897,215.14755189298265,582.4825123462438,115.18151888554432,464.95942045300313,131.71401554424023,1
7,561.6723239564692,206.87746054254043,482.73741605405513,215.28642292341857,582.7515972121855,115.29599942172564,465.0780940888369,132.01247870553618,1
8,562.2048441478073,207.06494659083071,483.2390413461232,215.6563850927516,583.0693931081074,115.46104281193855,465.46979512295735,132.5566467921921,1
9,562.4743003459424,207.08586252423856,483.6333935343503,216.06940150895483,583.5015484435829,115.64887455000172,465.7474747342696,133.00709788067695,1
10,,,484.2207535224993,216.1619207180163,583.9147139228901,116.00968522014207,,,1
11,563.5947580263621,206.9314662004201,484.6013162786032,216.019329250842,585.2023459405877,116.40873122280502,465.4081706474164,134.83338147202815,1
12,,,484.69524666496886,215.6323909077761,,,464.2289455311758,135.74947950911846,1
13,565.7963197479029,206.18685838338376,484.2373959396468,215.6093781744383,,,462.71971833028937,136.6654119475849,1
14,566.3186427186389,206.0193544714628,483.8189100186636,215.24490847800024,588.043368035388,117.31716302673796,,,1
15,,,483.77295222233766,215.45507240768455,,,,,1
16,565.9748642734719,207.41524278044028,483.7285670152359,216.90261293968143,,,,,1
17,565.3974023902786,210.529908763944,,,585.8069560671817,124.92345991214935,456.3580278842852,144.2583556034338,1
18,,,482.859579801388,224.0252461685785,,,455.2690527460871,148.19147455265588,1
19,,,482.2203027518554,229.72524325290013,,,453.54956926323786,153.4433962711617,1
20,563.5741497011703,229.35120408252487,480.9337530586741,236.86951792347864,583.0706858486262,143.71012447226818,451.6296047507751,160.06416546720752,1
21,562.5374381923539,238.2124358198692,,,582.0380880802218,152.11525524476767,449.80449240274777,167.6185805012942,2
22,561.8716839473215,247.92907519447417,,,581.1735935411396,161.20966628888434,,,2
23,561.0847782633713,258.638716812514,,,580.5583374174005,171.0209734906688,445.86904731026686,185.52628107703745,2
24,559.8544302866891,270.1197970072753,474.7246569982815,277.485151209126,579.9203864269667,181.6037141223374,443.9945329022344,195.7153570231937,2
25,559.0831267488204,281.9661847878564,473.2334097180629,289.200180111808,579.2191201419594,192.777550466411,442.47751872181095,206.2057552487052,2
26,558.2801718282391,294.89430394628,,,578.5444772807089,204.2792862046373,440.8928118199681,217.1492469135151,2
27,557.403074587479,307.5576410318104,,,577.8732032754596,216.10139844627912,439.5154156138087,228.62368410018783,2
28,556.4760966622201,320.1884494762908,,,577.1860052640102,227.9049219111629,438.3631684062473,240.08187899264408,2
29,555.6271043073381,333.085822083289,,,576.5075979193166,239.75318623800752,437.4010409072495,251.7171501514286,2
30,554.9131485690996,345.5798793820588,,,575.646266516482,251.55806760826272,436.1930455747849,263.26137484444206,2
31,553.7800806963576,357.6130746106459,,,574.8673689891589,263.00706900864253,435.197337207402,274.8786143106733,2
32,552.4036215661687,369.264974811994,,,574.1306312406941,274.0873108002916,434.683704519562,286.4244357059635,2
33,551.7202597141836,380.8373407811807,,,573.0463470507995,285.3250471556304,433.973462291612,298.1972855369035,2
34,550.6122184209424,392.4675193088392,,,572.000336340773,296.5928310804663,433.8161981181323,309.9925105405522,2
35,550.0335195445416,404.4709508820023,,,571.2001729352937,307.8088259774847,434.0657696090564,321.73294449446246,2
36,549.4306584791905,416.3037289829509,,,570.1804055984301,319.04497846093057,434.7408621171294,333.29189671172776,2
37,548.3025017127071,427.8142446804648,,,568.804388440658,329.7375693401808,435.29586292285046,344.68802958237336,2
38,,,,,567.6280968554051,340.4168531173203,436.649889520659,356.10443552274944,2
39,547.6735840543815,450.6646429757159,,,566.4855636106109,351.0560971497217,437.9924880575872,367.2553350492168,2
40,547.9140287745571,462.4251047371915,,,565.5405053494351,361.7756753775598,439.4989763551727,378.1872443749527,2
41,548.2950862300978,474.45950379849137,,,564.4441667538036,372.429907094118,441.5858522974544,388.8554789716499,2
42,548.5476625671464,486.728930729768,,,563.6083522194582,382.9523449966578,,,2
43,549.5869650439432,499.2079301280381,,,563.3388576325282,393.6673102977656,446.016132249138,410.78932258875193,2
44,550.6910993314666,511.671271654696,,,563.5196225952942,404.4163293541001,447.8269421726319,422.0260592819606,2
45,550.819897957545,524.2481830296549,,,563.2846791356626,415.2894750685813,448.6206052569447,433.7973760740392,2
46,551.1703434605906,535.4217294994763,,,562.700591851617,426.4418391881332,450.5238782336053,445.1480065215127,2
47,551.5600434316325,544.5489186385224,,,562.1141763734307,436.5156801275424,452.98747310810006,455.8357607374098,4
48,553.573287757449,545.3196270619087,,,561.1808131096104,443.9674358791322,456.7057139483538,462.7292717761303,4
49,555.1236810316694,548.557464488029,,,567.0964235211127,446.30846997360334,456.3520888225239,465.29377001238487,4
50,557.4722634621463,551.515598350063,,,571.6577346967455,449.7592084254855,453.9397251338403,469.692858903278,4
51,557.021923539049,552.9314531850046,471.5123738598352,571.5869257764713,571.6977075804829,451.464093410618,455.23389448980095,471.4777243233583,4
52,555.0124621250831,553.9523291994285,473.0294315792868,572.3243000752701,570.0742587118332,452.5555472382355,456.384189867316,472.403400135192,4
53,,,473.7576677275775,572.5435175906156,568.7229420840232,453.100769322853,457.8159797726098,472.8733120672585,4
54,552.3560093119344,554.9572440467089,474.1307952221176,572.9833753318622,567.8128759603635,453.4989980234118,458.3035461401524,473.5202826376778,4
55,,,475.0316113769375,573.2430391532979,567.2095149311743,453.9135534708058,459.41856263889264,474.0216920581351,4
56,550.4589090402314,555.0605975417595,476.2436809945404,573.1138920077644,566.1136867038927,454.2595463442414,460.8882554483062,474.1503337643564,4
57,550.1747085616951,554.8634437441824,476.8930412535474,572.8029121632978,564.8062412622155,454.2996515415136,461.83078233306975,474.2885752476966,4
58,549.9794299354166,554.5356310166325,477.17182722599904,572.48483842457,563.8870514381318,454.4384741054948,462.2886197544025,474.31500296362447,4
59,,,477.46144155008807,572.0212595163882,563.1601821204742,454.47496126866486,462.6060035083914,473.981685004591,4
60,549.4952775644442,554.0181090797635,477.8383520248329,571.6581297657219,562.8477966358641,454.3889493758503,463.2198533326261,473.5869311534006,4
61,,,478.2017172043677,571.360812198317,562.7740789869986,454.226756944696,464.0360207369554,473.0166308786252,4
62,549.8688952159359,553.394670794169,478.6570026908855,570.8414518797465,562.9251721653129,453.5712147537754,464.8697061074552,472.24803988796816,4
63,549.8719131997835,553.2031715300138,478.9813278402287,570.1746513408816,563.0279555307878,453.151209248961,465.47343535392855,471.4392405097731,4
64,,,479.5377600424274,569.8978730162368,562.9347841325438,452.6811132299743,466.002511139099,470.9931260371349,4
65,,,479.8225420406024,569.7021279771179,562.9274030806434,452.1003426766209,466.2525566870083,470.53851584234746,4
66,550.5161487995352,552.0610831280977,480.04836212610655,569.2254211457977,562.8425201570681,451.5759364918672,466.28398659074384,470.14424414975633,4
67,,,480.2966497557069,568.9735578702523,562.8227711580279,451.0559440499465,466.4589912416972,469.6778803930509,4
68,550.7414928060164,550.8458015933095,480.61356081993455,568.551424773371,562.7781475442424,450.54670241693,466.985563763272,468.9170674392435,4
69,551.0876721532826,550.6609704174876,481.0651796817047,568.2012433170133,562.811425315346,450.0214263704775,467.681038303752,468.5045691598254,4
70,551.101316320301,550.1781837101205,481.3755290095374,568.0180789658899,562.8557925736396,449.40957973460695,467.9598651132788,467.7962706553088,4
71,551.334174956934,549.7178150462227,481.2767222874179,567.5771074242373,562.9688888837878,448.9100593788482,468.0298648166385,467.24960532811787,4
72,551.2567502588943,549.1988619482867,481.4104622234245,567.0338763643847,563.0798063800852,448.434799666481,468.11421702722186,466.75395277058,4
73,,,481.5238193241782,566.6964559387834,562.9835713645781,448.0979740091674,468.1437588520256,466.5267481896312,4
74,551.4372025266753,548.5204987302242,481.502668419394,566.4359620787353,563.0383298624891,447.8753250358918,467.9699678598615,466.1859438784576,4
75,,,481.4805184311922,566.0312758510012,562.9708895674717,447.64183774697705,468.04667069144426,465.99449102291135,4
76,,,481.5477371213807,565.6947994049701,562.7429672170093,447.3805590326084,467.9205753962933,465.80372342350944,4
77,,,481.7083426100489,565.3900871925517,562.7622295666873,447.2296685169828,467.9059236712213,465.436189397285,4
78,,,481.8064060569683,565.045493917998,562.7583728536771,447.0010191026509,467.9673741856943,465.1806106265962,4
79,,,482.03842184695134,564.7972028173431,562.8434119857111,446.8059398650645,468.127718482652,464.91915438188914,4
80,551.3114589663383,547.2375011135208,482.2040159500373,564.3783174861749,562.8520147542088,446.5776246816925,468.33226904127326,464.6332569456397,4
81,,,482.3802054559273,564.1831736191793,562.7964913175279,446.34549911362245,468.600183728698,464.35981616677606,4
82,551.1236206094699,546.6087772575775,482.4853933811221,563.7917347816741,562.67228833719,445.8937589590546,468.6875868364686,463.9471829282589,4
83,,,482.3988547304101,563.6256716864193,562.4506150122113,445.7026618601846,468.6506400404601,463.7282668464904,4
