Frame,X_0,Y_0,X_1,Y_1,X_2,Y_2,X_3,Y_3,Action
1,587.0909757279895,225.77012852477,511.58091045089714,249.64917620385697,,,,,1
2,586.931805779576,225.62517259994428,511.4248670444428,249.54201581084916,609.1995510876351,146.4404577430349,,,1
3,586.7700334308155,225.6473362679896,511.181935385708,249.53706911772417,,,,,1
4,586.7695302303108,225.60197640349207,511.1534950844447,249.54298701588743,,,497.4301276716237,168.6412875370237,1
5,586.6069732731984,225.5891310534429,511.1970055320281,249.3281124181851,,,,,1
6,586.6818264800535,225.51030854114728,511.217896663121,249.2604049492977,608.808104361199,146.20607988457667,,,1
7,586.669102692389,225.50646321502387,511.1088382974679,249.36067522027756,,,,,1
8,586.684375479054,225.58709470358792,511.2103275389759,249.25793001149663,,,,,1
9,586.6404322907416,225.61022615182125,511.1383869647566,249.19227187625265,,,,,1
10,586.7126783827366,225.4291289526361,511.0875924799105,249.0553666492296,,,,,1
11,586.7901676409979,225.4478933076037,511.2153630157893,248.99025011609967,608.5345108063254,145.9054828841021,,,1
12,586.7707620942373,225.27523240565,511.20755872161567,248.85618798555527,608.63241671171,145.75419441321296,,,1
13,,,511.6622669183478,248.53270147141043,608.6226052397368,145.62022172930182,,,1
14,586.7120111514033,225.09864578280596,512.0724656841619,248.4013152191938,608.471899828698,145.3872535669505,,,1
15,,,512.208860441016,248.24703811739263,608.5806190413341,145.16756545276078,,,1
16,586.5350657235186,225.09427474232908,,,608.4743141963382,145.04911639960682,,,1
17,586.3904758134843,224.85956996141192,512.6080298498598,248.08249961122007,,,,,1
18,586.1559137239259,224.3864721151317,512.6726077500103,247.97381980662053,608.1320382234583,144.42924032351962,,,1
19,586.3463419621572,224.30520772626525,512.8217797939285,247.7372070182365,608.0902855381879,144.11958596482572,,,1
20,,,512.7609023425732,247.4481101968523,608.0651713123168,143.90219254957586,,,1
21,585.9848300633774,224.09330711322409,512.8341047760102,247.2386100792581,,,,,1
22,585.9204628655898,224.1151149243453,,,607.9574439665105,143.3531214340677,,,1
23,585.7114888476407,224.09668226325604,512.6436132748175,247.1972408816788,,,499.4313023074816,165.78507583242984,1
24,,,512.5159457281568,246.99186087087432,607.9686349090236,143.16986208729938,,,1
25,,,512.5066120094791,246.8169686744518,607.9991727831233,142.85012307474855,499.71707419951184,165.3351239666648,1
26,585.5497161931062,223.42091240091915,512.5049326980578,246.55296154467663,607.895010753497,142.75331635180862,499.5395751538042,165.21381827813258,1
27,585.2777747601973,222.9710211061216,,,,,,,1
28,,,512.2687148507694,246.2836532366891,607.7854110368315,142.26935417960934,499.1788642335882,164.83043384995585,1
29,584.9126770736261,222.5824972113256,512.1194504186037,246.16385796560508,607.7514532354129,142.14020923009895,,,1
30,584.7156325284282,222.61654631595525,511.8280460710397,246.126830449303,607.6119618802283,142.15257817857653,,,1
31,584.6779248652758,222.4191714253911,511.6516786129841,245.8238413624327,607.5541874988353,141.8808475834753,,,1
32,,,,,607.3178517005337,141.8777440517798,,,1
33,584.0068811635639,221.6224553973624,510.8143293275123,245.12093204907475,607.2116688421063,141.4471414274575,,,1
34,584.1754004252247,221.36581003836693,510.0094028465772,244.6317331822709,607.0476074712413,141.24035361491937,,,1
35,584.4386195036107,221.152452769401,508.7179801776491,244.0559843062407,607.1332860377964,140.98656887152643,492.0972579377205,164.8500964958634,1
36,,,507.3473334751956,243.50927212922107,606.8303475334433,140.7318245475704,,,1
37,584.5168370655625,220.476679932292,505.5486465362205,243.03779308951988,606.8177081824125,140.58557711400863,485.5805479443613,165.12046642311867,1
38,584.1658316497254,220.0796654533789,503.0643125546024,242.0588315879984,607.4621057345256,140.5792985849251,481.22275589712063,164.78229698847937,1
39,584.3490535164447,220.00566280878104,500.0665422811144,240.0288105104019,,,475.929774643541,163.50848923332904,1
