Frame,Tag ID,Center X,Center Y
1,1,1838.257718227662,2020.525425493509
2,1,1838.154061241933,2020.8484406047994
3,1,1838.2027961800393,2020.6878996568148
4,1,1838.192403801774,2020.496618237152
5,1,1837.7387285845862,2020.6405697036716
6,1,1837.5466464986632,2020.700189485273
7,1,1837.7569290969418,2020.5125744357033
8,1,1838.342677034822,2020.7168483235116
9,1,1838.1496448859048,2020.7266371536407
10,1,1838.5123666531758,2020.6486514195196
11,1,1838.3283273466625,2020.8909799171222
12,1,1838.2739114872377,2021.0922923015528
13,1,1837.8540116240329,2021.55058983824
14,1,1837.975839236142,2021.361732784714
15,1,1837.305451733821,2021.7065875405217
16,1,1836.4949241897693,2022.1665355256412
17,1,1835.0137573673867,2022.300476505701
18,1,1833.315838378366,2022.0766183232213
19,1,1831.7424764927844,2021.77128645245
20,1,1830.7614035150684,2019.6386587923869
21,1,1830.5653440195265,2016.4936694211729
22,1,1829.9157930810782,2014.3967188856604
23,1,1828.8796034741006,2012.577419834427
24,1,1827.4949829458428,2010.8275271748012
25,1,1827.1113900313435,2007.2812365624532
26,1,1827.1269939981637,2004.4300569263041
27,1,1828.412896571326,2001.687502088296
28,1,1829.1788725318236,1999.4705539618808
29,1,1828.076293662427,1996.7879167429066
30,1,1826.1273687603652,1994.336990509981
31,1,1822.5644019098402,1992.5446814817901
32,1,1815.9191377020284,1993.6538321987027
33,1,1805.2672506932984,1998.2883371483902
34,1,1790.363690255784,2003.2170749450715
35,None,None,None
36,None,None,None
37,None,None,None
38,None,None,None
39,None,None,None
40,None,None,None
41,None,None,None
42,None,None,None
43,None,None,None
44,None,None,None
45,None,None,None
46,None,None,None
47,None,None,None
48,None,None,None
49,None,None,None
50,None,None,None
51,None,None,None
52,None,None,None
53,None,None,None
54,None,None,None
55,None,None,None
56,None,None,None
57,None,None,None
58,None,None,None
59,None,None,None
60,None,None,None
61,None,None,None
62,None,None,None
63,None,None,None
64,None,None,None
65,None,None,None
66,None,None,None
67,None,None,None
68,None,None,None
69,None,None,None
70,None,None,None
71,None,None,None
72,None,None,None
73,None,None,None
74,None,None,None
75,None,None,None
76,None,None,None
77,None,None,None
78,None,None,None
79,None,None,None
80,None,None,None
81,None,None,None
82,None,None,None
83,None,None,None
84,None,None,None
85,None,None,None
86,None,None,None
87,None,None,None
88,None,None,None
89,None,None,None
90,None,None,None
91,None,None,None
92,None,None,None
93,None,None,None
94,None,None,None
95,None,None,None
96,None,None,None
97,None,None,None
98,None,None,None
99,None,None,None
100,None,None,None
101,None,None,None
102,None,None,None
103,None,None,None
104,None,None,None
105,None,None,None
106,1,676.6003454164185,1985.336467072573
107,None,None,None
108,1,675.4246778266814,1986.6531885603922
109,1,675.1218508082641,1987.0521146906935
110,1,674.5141677761095,1987.6869356475506
111,1,674.072498468996,1988.0519520784426
112,1,674.0915073828822,1988.3316808029251
113,1,673.5779894257686,1988.7195205500818
114,1,672.824095274703,1989.2669430879725
115,1,672.5741969856742,1990.0615151550378
116,1,672.1825988629579,1990.6534757049794
117,1,671.7847987476279,1991.475461291253
118,1,670.4179010654519,1991.859917114011
119,1,669.1135900263822,1991.6401252595685
120,1,667.4049840552351,1990.2082484715613
121,1,666.4727057059179,1987.6994143252462
122,1,665.9312729900785,1985.4193998654923
123,1,665.5177266961898,1984.4710208410518
124,1,666.2421710015246,1981.754794671974
125,1,669.4861048053095,1977.4675539698615
126,1,674.8107769977815,1974.6641830294072
127,1,681.0329551545987,1974.7245132353753
128,None,None,None
129,None,None,None
130,None,None,None
131,None,None,None
132,None,None,None
