Frame,Tag ID,Center X,Center Y
1,None,None,None
2,None,None,None
3,None,None,None
4,None,None,None
5,None,None,None
6,None,None,None
7,None,None,None
8,None,None,None
9,None,None,None
10,None,None,None
11,None,None,None
12,None,None,None
13,None,None,None
14,None,None,None
15,None,None,None
16,None,None,None
17,None,None,None
18,None,None,None
19,None,None,None
20,None,None,None
21,None,None,None
22,None,None,None
23,None,None,None
24,None,None,None
25,None,None,None
26,None,None,None
27,None,None,None
28,None,None,None
29,None,None,None
30,None,None,None
31,None,None,None
32,None,None,None
33,None,None,None
34,None,None,None
35,0,984.0951173001663,1979.901282963662
36,0,968.6840112737258,1981.1630704942859
37,0,954.4988297398601,1982.6055841397306
38,0,941.265371304342,1982.3327897467223
39,0,929.1076038798901,1981.1418817746517
39,1,824.0807614846885,1613.7642109407589
40,0,917.7746390229169,1980.3642722844936
40,1,811.2158860731888,1614.4645955803117
41,0,907.8921556082099,1980.8834833394794
41,1,799.2185782245379,1614.8796662275204
42,0,899.6831690385047,1983.1245157919009
42,1,788.6385288186124,1616.269989521072
43,0,892.7333254477974,1986.0015767472648
43,1,778.853030665598,1617.5095849414263
44,0,886.5632231670746,1989.3556555238151
44,1,770.4126199476652,1618.6088006081322
45,0,881.8538578606748,1992.1877847925277
45,1,763.2214585268562,1619.6361343967196
46,0,877.221680230423,1993.728171635255
46,1,756.5465405824938,1620.8016425485778
47,0,872.79243201367,1993.608082337008
47,1,751.3292081786041,1622.1629830608333
48,0,868.4854689543348,1993.024410110704
48,1,746.1771431734078,1624.6377014532793
49,0,864.5116171290101,1992.5223080591547
49,1,741.7080149117521,1626.8694226262235
50,0,861.0482363986323,1993.2510335039171
50,1,737.4335153101588,1628.4357684987538
51,0,858.520029765341,1995.7800144460082
51,1,733.2628624968112,1629.9633058515735
52,0,856.777669406046,1999.3661610454528
52,1,728.9062288338773,1631.2318247037058
53,0,855.320103515897,2002.213249561527
53,1,724.7957233807841,1632.1027222154794
54,0,853.9895216702969,2003.594546591194
54,1,720.4510604103162,1632.9540112741906
55,0,853.1296094424753,2004.2570424773392
55,1,717.5469808065701,1633.903297753185
56,0,852.2775935911496,2004.6367720873388
56,1,714.7569239014139,1635.0232673764544
57,0,851.813653691847,2005.6443428470948
57,1,711.9169878143623,1636.2594511796365
58,0,852.0492793448304,2007.8058157981768
58,1,709.262946229413,1636.3638974113132
59,0,852.8624209267427,2010.4752600485851
59,1,706.941144745341,1636.3924933287503
60,0,854.5382017780277,2012.7391365696622
60,1,705.087633337187,1635.9347691818537
61,0,856.1256647455688,2013.7002503852268
61,1,703.1271726792319,1636.0173174158324
62,0,856.353805473011,2013.504613475966
62,1,701.4239742364717,1636.5456534245861
63,0,856.645942958952,2012.751060120359
63,1,699.8840180450511,1637.387370084841
64,0,857.5088232863076,2012.2188814853919
64,1,698.9111947631351,1638.250573614594
65,0,858.8463537431435,2012.7160130353802
65,1,698.2729704237026,1638.4001787025306
66,0,861.3153482498955,2013.6960103277866
66,1,698.5427435061792,1638.2584531132816
67,0,863.8003416119356,2014.3765511434874
67,1,699.6096026016752,1637.766658352952
68,0,866.7997761360024,2013.8129983693048
68,1,701.2434706738993,1637.534766933384
69,0,868.7648106118149,2011.677329064118
69,1,702.8839457453704,1638.6528084485399
70,0,870.355002525078,2007.9975455396554
70,1,705.4245401848001,1640.7615819119842
71,0,872.6334482211317,2004.2877725210187
71,1,707.2244053985248,1644.3432159648805
72,0,874.676760360506,2000.6425041772738
73,0,876.1860125830552,1997.5916224214138
73,1,714.4751524899233,1648.450194303778
74,0,877.6254611730408,1995.746277484895
74,1,717.0920247386707,1649.7857773656312
75,0,879.116612966056,1995.1162631784148
76,0,880.0289357360303,1994.582627361762
77,0,880.0362257139184,1994.7211253921328
78,0,880.7431427432203,1994.3598460226
79,0,881.1260443998501,1994.0468658773455
80,0,881.2860485203691,1993.8188314706172
81,0,881.468656426734,1993.365434251071
82,0,881.8513101614583,1992.8588862258785
83,0,882.0777781790626,1992.3049911311168
84,0,882.5026692066001,1991.7956238230868
85,0,883.1111426424736,1991.1478302877415
86,0,883.8555744936349,1990.7576319123616
87,0,885.2115987812664,1990.3610058128102
88,0,886.2819752050372,1990.3494080868504
89,0,887.4610362944518,1990.2740164551299
90,0,888.085268913235,1989.5859145552533
91,0,888.2850300497865,1988.8972205897437
92,0,889.174489593733,1988.203726232208
93,0,889.115712315721,1987.3781885320132
94,0,889.1292219472233,1986.4763885904633
95,0,889.5255946627449,1985.55239987143
96,0,889.3402667438966,1984.9247683202186
97,0,889.636673697962,1984.108268035146
98,0,889.4503970051359,1983.2545547757175
99,0,889.8179713240196,1982.9828935951807
100,0,889.6647651259525,1982.3149251046877
101,0,889.9606228361184,1982.1335495850578
102,0,890.320865738014,1981.7551946820242
103,0,890.7513064591,1981.1787317238852
104,0,891.2694218228727,1981.237909246351
105,0,892.0005266817064,1980.6538298831024
106,0,892.4644433130679,1980.3775242119175
107,0,892.9146509648139,1980.4628590300467
108,0,893.2544603964006,1980.3565532573307
109,0,893.7641576573255,1980.4922281595718
110,0,894.15961525216,1980.3525168729357
111,0,894.3760885999714,1980.1871576873975
112,0,895.0500986147389,1980.076396271492
113,0,895.259587812615,1979.3997640672387
114,0,895.4693017689282,1978.855521391721
115,0,896.5944451487588,1978.6584494235913
116,0,896.9982635991745,1977.7785498433425
117,0,897.2031285676824,1976.867564171333
118,0,897.8185565057281,1976.4928919239355
119,0,898.1684713032662,1975.800019331223
120,0,898.5600571854017,1975.2905740433519
121,0,898.6656474814566,1975.3097156650533
122,0,898.5047005044822,1975.1161151890724
123,0,898.5151810278649,1975.1141320842064
124,0,898.7075437522169,1975.261111192651
125,0,898.7720287734171,1975.5913827079773
126,0,898.4960852817777,1975.7120393673483
127,0,898.442519010819,1975.6419606902025
128,0,898.3276535183172,1975.4475083713567
129,0,898.2017205101848,1975.422663367643
130,0,897.7196872860785,1974.6187478629724
131,0,897.4363284602895,1974.4454044819495
132,0,896.6827181600813,1974.6197081552925
133,0,896.0482368236786,1975.277005009515
134,0,895.3622062511168,1976.1205717786606
134,1,753.4794891121957,1647.3913549524327
135,0,894.4580627543727,1976.3205435362365
135,1,753.2063074550902,1645.6743012147933
136,0,894.6157660656722,1976.2162062750024
136,1,753.0069994130331,1643.440502218368
137,0,894.7492035289713,1973.8998236126345
137,1,752.7420511264079,1640.7241071161977
138,0,896.1528221846188,1971.3116930648466
138,1,752.8056983933332,1638.3996297253652
139,0,898.8249338073721,1968.0515246005493
139,1,754.2987248066371,1636.6949422292087
140,0,902.0841234181916,1965.2612293352586
140,1,756.1789337872758,1634.0250525655233
141,0,906.7716170851938,1962.2275752017742
141,1,759.0639151349857,1630.5869611344365
142,0,911.7871340769159,1959.449916435947
143,0,917.5110032291132,1956.6740811428974
144,0,923.8641663975573,1954.0487772013282
145,0,930.4953486142191,1951.3941936331794
146,0,936.9680534978263,1949.1022642487742
147,0,944.5037406444658,1946.9998017999453
148,0,952.0653111342087,1945.3801539215422
149,0,959.3147048973029,1943.371453771786
150,0,966.1827614611965,1940.0749333908293
150,1,788.1589084795155,1624.0828983170488
151,0,972.4389878706294,1936.7635062161726
151,1,794.686777343361,1627.56840936269
152,0,978.3799557873328,1933.2031448649884
152,1,801.9071380733876,1631.708004463075
153,0,984.1564133460441,1929.3565955881847
153,1,808.8984385373169,1635.8059720154126
154,0,990.0551372277114,1925.9554058661963
154,1,815.7195769028577,1639.326490846782
155,0,995.0802197995564,1923.1652498775602
155,1,821.6474831666201,1642.0007926726714
156,0,999.7344168326294,1920.7283491929115
156,1,826.9124039972199,1643.8171061360863
157,0,1003.8971016170094,1918.8383856790747
157,1,831.2712000929937,1645.4903265562375
158,0,1007.2129610115537,1917.304566337409
158,1,834.8631683030662,1647.3372517935106
159,0,1010.4246547822696,1916.480261262682
159,1,838.1755884677168,1649.1468197194783
160,0,1012.6374520788887,1915.5924412376005
160,1,840.706506402437,1650.6730420581512
161,0,1013.8782377552333,1914.181190498328
161,1,842.464076366368,1651.7048436501022
162,0,1014.8868883790353,1912.8321435005973
162,1,844.1563831443871,1652.6259980743362
163,0,1014.9606617400236,1911.8626423064075
163,1,845.3645756614555,1653.5968247834444
164,0,1014.9739606113684,1910.5617159463798
164,1,846.4663710699484,1654.2354565300307
165,0,1014.8603505975796,1909.7398439488334
165,1,847.4644766446415,1655.1200005781602
166,0,1014.8276181088094,1907.8535984133403
166,1,848.4648832628786,1656.2393472452784
167,0,1014.615845910743,1906.0399935789999
167,1,849.0585426593093,1657.7910539637073
168,0,1013.5897623864894,1904.0482925495392
168,1,849.1454823191888,1658.8432412456334
169,0,1012.6940608810706,1902.3058338564445
169,1,848.9036157303914,1660.2300776211282
170,0,1011.6981048126369,1900.7239997165177
170,1,847.7321549423154,1660.826973176524
171,0,1010.8989622878778,1900.0346632165595
171,1,846.5419601382379,1660.8321039340303
172,0,1009.7923045341387,1899.9409922848556
172,1,845.1473646537662,1660.779696922035
173,0,1008.6533879833981,1899.87099728824
173,1,843.6281399634375,1660.7067363625813
174,0,1007.435491912322,1900.335303460286
174,1,842.3861524275618,1661.1464921705006
175,0,1006.0569277140736,1900.4828688972389
175,1,841.0217699893801,1660.8973495481107
176,0,1004.321122080252,1901.0365179319633
176,1,839.5852274537682,1660.9518970740771
177,0,1002.6929707287175,1901.4657063467232
177,1,838.2393524508694,1661.2172085469551
