Frame,Tag ID,Center X,Center Y
1,1,1942.398602390361,2077.420725930046
2,1,1941.9667684370597,2076.975688589517
3,1,1941.9788254594184,2076.96795087342
4,1,1941.7390146020766,2076.766231263235
5,1,1941.068819861049,2076.2195672794537
6,1,1941.082346677495,2076.1843505847223
7,1,1940.731862312216,2076.255303911347
8,1,1940.9208025732628,2074.958808839429
9,1,1940.9207986138238,2074.962577754567
10,1,1941.1139651261637,2074.4661908304934
11,1,1941.4731647117533,2072.387013425551
12,1,1941.455463133183,2072.447664026147
13,1,1942.5898853576703,2071.2855062804083
14,1,1946.7672840100097,2066.3220216429195
15,1,1946.7717435871264,2066.289926929954
16,1,1950.4921631324978,2062.723225052511
17,1,1958.482495296171,2054.20911333848
18,1,1958.4730028628098,2054.1408526679993
19,1,1960.285941875829,2048.9639713141796
20,1,1955.1934316261836,2035.7495307923064
21,1,1955.2008967471381,2035.7333661066323
22,1,1949.7020901701585,2026.9208121123686
23,1,1931.05427971553,2007.949387658258
24,1,1931.0226967295946,2008.0276672934353
25,None,None,None
26,None,None,None
27,None,None,None
28,None,None,None
29,None,None,None
30,None,None,None
31,None,None,None
32,None,None,None
33,None,None,None
34,None,None,None
35,None,None,None
36,None,None,None
37,None,None,None
38,None,None,None
39,None,None,None
40,None,None,None
41,None,None,None
42,None,None,None
43,None,None,None
44,None,None,None
45,None,None,None
46,None,None,None
47,None,None,None
48,None,None,None
49,None,None,None
50,None,None,None
51,None,None,None
52,None,None,None
53,None,None,None
54,None,None,None
55,None,None,None
56,None,None,None
57,None,None,None
58,None,None,None
59,None,None,None
60,None,None,None
61,None,None,None
62,None,None,None
63,None,None,None
64,None,None,None
65,1,812.1396211611514,1060.9560335925578
66,1,812.1792506171026,1060.9328417324239
67,1,801.716886548216,1047.9280861213051
68,1,783.1552357846414,1029.9895416880006
69,1,783.132306178994,1029.9750093439902
70,1,775.2540836826449,1025.0233211681607
71,1,763.7572708371176,1023.6404531604214
72,1,763.7531137641104,1023.6795767071095
73,1,760.4839396498581,1027.0217376524047
74,None,None,None
75,None,None,None
76,None,None,None
77,None,None,None
78,None,None,None
79,0,681.6514413793439,1304.3800905050766
80,0,686.9672541750737,1304.9297546911687
80,1,780.8372456996098,1070.7685011212682
81,0,686.9838596433765,1304.928921973609
81,1,780.8063986775771,1070.850335031625
82,0,686.8619733764325,1307.4750351949613
82,1,782.2216410553319,1072.5644937130967
83,1,784.7570827147889,1073.7469206747319
84,1,784.8001784867336,1073.707249024137
85,1,784.2869964333687,1072.9234370407191
86,1,784.2476180019979,1071.7614224932468
87,1,784.2683924037796,1071.759846812467
88,1,784.440565205993,1071.1692468199983
89,None,None,None
90,0,679.4608147843002,1317.5265597085981
91,0,677.5440179812985,1316.4704027826297
92,0,674.4275760196119,1311.0412479142763
93,0,674.4579877686116,1311.0094891895924
94,0,673.6878576903999,1306.9633362321777
95,0,672.2576670202196,1299.1465140795485
96,0,672.2616953655892,1299.057461174112
97,0,672.0871569007948,1295.9208478548253
98,0,676.402190615926,1291.5178033241662
99,0,676.3516295175085,1291.5513902397756
100,0,681.5911114062469,1291.7241413711604
101,1,751.4294976082114,1076.7605105029158
102,1,751.4647751020326,1076.7251197835635
103,1,747.1568219777049,1076.970411413885
