Frame,Tag ID,Center X,Center Y
1,None,None,None
2,None,None,None
3,None,None,None
4,None,None,None
5,None,None,None
6,None,None,None
7,None,None,None
8,None,None,None
9,None,None,None
10,None,None,None
11,None,None,None
12,None,None,None
13,None,None,None
14,None,None,None
15,None,None,None
16,None,None,None
17,None,None,None
18,None,None,None
19,None,None,None
20,None,None,None
21,None,None,None
22,None,None,None
23,None,None,None
24,None,None,None
25,None,None,None
26,None,None,None
27,None,None,None
28,None,None,None
29,None,None,None
30,None,None,None
31,None,None,None
32,None,None,None
33,None,None,None
34,None,None,None
35,1,2115.2964793524425,1600.6064709343823
36,1,2115.2531379393613,1600.6160783335365
37,1,2101.7903529601913,1596.2234407957774
38,1,2072.3848288253453,1584.1561160923548
39,1,2072.3859348640653,1584.1787136945618
40,1,2057.7859003356316,1579.504067082582
41,1,2026.4543427637714,1571.581580702034
42,1,2026.4230687864815,1571.5854945426704
43,None,None,None
44,None,None,None
45,None,None,None
46,None,None,None
47,None,None,None
48,None,None,None
49,None,None,None
50,None,None,None
51,None,None,None
52,None,None,None
53,None,None,None
54,None,None,None
55,None,None,None
56,None,None,None
57,None,None,None
58,None,None,None
59,None,None,None
60,None,None,None
61,None,None,None
62,None,None,None
63,None,None,None
64,None,None,None
65,None,None,None
66,None,None,None
67,None,None,None
68,None,None,None
69,None,None,None
70,None,None,None
71,None,None,None
72,None,None,None
73,None,None,None
74,None,None,None
75,None,None,None
76,None,None,None
77,None,None,None
78,None,None,None
79,None,None,None
80,None,None,None
81,None,None,None
82,None,None,None
83,None,None,None
84,None,None,None
85,None,None,None
86,0,1309.0969279400363,2785.9478936947007
87,0,1309.139328351334,2785.896183187603
88,0,1300.5765770228863,2798.81315971416
89,0,1290.0094408982443,2816.394550380931
89,1,950.5224722848983,2582.5242681098
90,0,1290.005695816008,2816.3898064807063
90,1,950.5066701918696,2582.657302404888
91,0,1288.267056328524,2820.169583627679
91,1,954.0405108474299,2589.1400574181926
92,0,1289.1339332175096,2820.972947787002
92,1,963.4804579611185,2595.484934081716
93,0,1289.1495330420437,2821.106921885804
93,1,963.4709754062156,2595.491943090627
94,0,1288.7276783316238,2817.974947396329
94,1,970.5076473240686,2595.664556095579
95,0,1288.3406660272617,2810.1486503555952
95,1,985.0165109783585,2587.858895838924
96,0,1288.3021505489442,2810.13286746937
96,1,985.0141673794651,2587.856662548858
97,0,1288.4338656033663,2805.4163196949457
97,1,991.3223888217498,2583.2720596579634
98,0,1291.8514976554995,2798.8691039092323
98,1,1002.3344669536848,2577.690854242147
99,0,1291.8610327048866,2798.861940652037
99,1,1002.35655176457,2577.7256592216077
100,0,1294.179948458344,2796.146269730241
100,1,1007.9136312081778,2576.002045880305
101,0,1299.221340292151,2791.7783797814877
101,1,1017.284773186673,2575.0372989926427
102,0,1299.201355608236,2791.769296170617
102,1,1017.2745912832755,2575.045983462894
103,0,1300.9417288055242,2789.380087633133
103,1,1021.5087799044649,2574.3793655733634
104,0,1302.5818964503937,2783.9263826682386
104,1,1027.9150062121203,2574.6240430018547
105,0,1302.5214921461745,2783.9122169621587
105,1,1027.9071416735437,2574.5787792800875
106,0,1302.1528565917715,2781.6218953713833
106,1,1030.3993569580243,2575.23154755516
107,0,1301.0400937052461,2779.3208586241026
107,1,1034.356767440448,2577.1138242003985
108,0,1301.0301879709923,2779.286448149079
108,1,1034.3667917297687,2577.138344808531
109,0,1299.7324748842616,2779.1763275143962
109,1,1035.1390204569177,2577.6506337594583
110,0,1297.1099154004453,2779.13555178888
110,1,1035.5503956898926,2578.025418876465
111,0,1297.0831578299833,2779.1062472156086
111,1,1035.563223450556,2578.0008864585493
112,0,1295.7561037111614,2778.8834313559482
112,1,1035.5542602066473,2577.8805029158557
113,0,1293.3164020499123,2776.918903309138
113,1,1036.501161858981,2577.4616940874594
114,0,1293.3658147755116,2776.9169913212063
114,1,1036.4561575615292,2577.441433565241
115,0,1292.3226121526884,2775.5408913236943
115,1,1036.7584514609127,2577.343390073564
116,0,1290.4582184098147,2772.20704487844
116,1,1037.3572216258133,2576.4791496016337
117,0,1290.4444913147638,2772.224109039905
117,1,1037.3430125174812,2576.4445084290915
118,0,1289.7683719869021,2770.4874362296478
118,1,1037.630289300012,2575.9273198507326
119,0,1288.8165994380308,2767.397328116493
119,1,1038.8993385194824,2576.0358738479704
120,0,1288.826632916332,2767.3825163616866
120,1,1038.9316314005212,2576.0384608293293
121,0,1289.3773516789336,2766.550265626681
121,1,1040.0474549344824,2576.5847880890215
122,0,1291.3446852095344,2765.0105674275756
122,1,1042.2721314763073,2576.955520854665
123,0,1291.3218353801294,2765.021185841884
123,1,1042.2271087186484,2576.987427605185
124,0,1292.9811213755488,2764.038384696182
124,1,1043.2345180369693,2576.8579806216703
125,0,1294.8341383547743,2762.742768370514
125,1,1044.0043027501613,2576.669090666929
126,0,1297.2307847057305,2761.3986166915643
126,1,1044.8112697476947,2577.2584660346865
127,0,1299.2254502292346,2759.3732937618797
127,1,1045.7889388101541,2578.209644459361
128,0,1304.8774725604144,2754.714836191426
128,1,1048.5861160545955,2579.96191674494
129,0,1304.8712119730749,2754.758773201097
129,1,1048.5742488533983,2579.95094808134
130,0,1307.9553888612425,2752.0636726113426
130,1,1050.4712141913928,2580.8090795902103
131,0,1313.6027947518098,2749.4180565118445
131,1,1056.9053161066681,2580.443830353592
132,0,1313.6481586463153,2749.4096406720105
132,1,1056.9373797062624,2580.454470684388
133,0,1316.018659973369,2749.5842035373366
133,1,1061.789015003391,2578.669932641927
134,0,1318.606089135685,2750.9362253576287
134,1,1076.769781418294,2569.17290781894
135,0,1318.604933959491,2750.9392075591554
135,1,1076.724175251909,2569.1450505323814
136,0,1318.3433135336495,2751.978010602764
136,1,1085.421542510357,2561.767497820545
