Frame,Tag ID,Center X,Center Y
1,None,None,None
2,None,None,None
3,None,None,None
4,None,None,None
5,None,None,None
6,None,None,None
7,None,None,None
8,1,2113.568590061517,1567.1318739980775
9,1,2113.5920116176826,1567.1279810715941
10,1,2110.9365941391666,1562.0754873315047
11,1,2103.0880245424305,1550.5396271182483
12,1,2103.0815441410177,1550.528531520972
13,1,2097.5270591422427,1544.0493256220436
14,1,2084.3961928248154,1529.6263419119377
15,1,2084.4172998867803,1529.5935503018532
16,1,2076.9118332737426,1523.021097509561
17,1,2057.7052634620845,1511.3549741467396
18,1,2045.909755425088,1507.092603456506
19,1,2031.7393636663123,1504.5888021170579
20,1,2015.28938058571,1505.0667456810752
21,1,1996.322698376667,1508.3417089287907
22,None,None,None
23,None,None,None
24,None,None,None
25,None,None,None
26,None,None,None
27,None,None,None
28,None,None,None
29,None,None,None
30,None,None,None
31,None,None,None
32,None,None,None
33,None,None,None
34,None,None,None
35,None,None,None
36,None,None,None
37,None,None,None
38,None,None,None
39,None,None,None
40,None,None,None
41,None,None,None
42,None,None,None
43,None,None,None
44,None,None,None
45,None,None,None
46,None,None,None
47,None,None,None
48,None,None,None
49,None,None,None
50,None,None,None
51,None,None,None
52,None,None,None
53,None,None,None
54,None,None,None
55,None,None,None
56,None,None,None
57,None,None,None
58,None,None,None
59,0,1324.447451473801,2781.3780593269685
60,0,1324.4376727004596,2781.3706010368105
61,0,1314.8290966257148,2788.5949064895417
62,0,1298.4780215644944,2803.482627061129
63,0,1298.478511305686,2803.480614068453
64,0,1292.4715952608096,2811.101889498552
65,0,1282.4707699519797,2826.4897090104437
66,0,1282.4617198564206,2826.4976532602755
67,0,1278.257828376454,2833.7939194506184
68,0,1272.1029846590366,2845.758612767577
69,0,1272.110377004368,2845.7655378450218
70,0,1270.81370097005,2848.786466973838
70,1,965.313863095426,2584.617967031908
71,0,1270.8386588478177,2847.7526782616073
71,1,974.2475457029987,2601.4871882060384
72,0,1270.8507844952283,2847.7703857889755
72,1,974.2653776132355,2601.460018036161
73,0,1271.8744303341448,2845.4215148999956
73,1,982.8896675756021,2608.118772469617
74,0,1278.3548035067706,2836.4299750977093
74,1,1003.5227257574413,2609.545981096717
75,0,1278.3156190018287,2836.393153757385
75,1,1003.4581072190775,2609.5051622545966
76,0,1282.5023360234732,2832.481475346753
76,1,1009.5039931998579,2607.816597684333
77,0,1289.9922776693018,2826.761549051885
77,1,1018.9198552440813,2606.490994569574
78,0,1289.9863591507844,2826.72631448369
78,1,1018.8866699493071,2606.5172082717972
79,0,1292.637747636401,2824.3904331275635
79,1,1024.4133765076076,2607.3698595696264
80,0,1298.326240799729,2820.5557254605146
80,1,1032.4927520233634,2603.216113305151
81,0,1298.3493112325098,2820.596778116089
81,1,1032.5541021526983,2603.203565481442
82,0,1299.9658208714511,2819.278109078856
82,1,1036.220774801023,2602.6066383629422
83,0,1299.1247630248868,2818.6341933557705
83,1,1044.3381342313157,2602.2789952354483
84,0,1299.1096933049441,2818.5930806741103
84,1,1044.3142300107866,2602.2594625481515
85,0,1297.6762814065858,2819.1828821621866
85,1,1046.287520549381,2602.4510152193698
86,0,1295.3100164038372,2822.1845840608357
86,1,1047.8682430830206,2601.5585738596706
87,0,1295.270589019307,2822.181672672892
87,1,1047.8680046670174,2601.573979241656
88,0,1294.0904293029137,2823.96914389526
88,1,1047.853292895766,2601.2685619136028
89,0,1291.5089277209042,2825.6923651762904
89,1,1048.3453235199395,2600.6609815840234
90,0,1291.540272125794,2825.642164917376
90,1,1048.344454628003,2600.642145967203
91,0,1290.3816182891467,2825.8744836651617
91,1,1049.040933281874,2600.698605291412
92,0,1288.3928935281178,2824.8938761430154
92,1,1050.1048545744463,2600.2243101039653
93,0,1288.4159025121862,2824.9688189585227
93,1,1050.1238146254461,2600.222584777748
94,0,1287.2280680693973,2823.7439244491106
94,1,1050.373310709708,2600.247905937771
95,0,1285.4073955029744,2821.533030231444
95,1,1050.7350517299922,2600.080617844959
96,0,1285.403896774189,2821.531174156921
96,1,1050.7149892410143,2600.0600243065255
97,0,1285.5081850532717,2820.982309042355
97,1,1051.4640516315724,2600.9336249623216
98,0,1286.2941195192145,2820.250512779718
98,1,1052.5761383513723,2601.324368316532
99,0,1286.3150127230924,2820.2563855796093
99,1,1052.55849885227,2601.2598482933868
100,0,1286.876188885471,2820.048248410013
100,1,1053.0353697194644,2601.2573702864943
101,0,1287.8652718659112,2818.720045189343
101,1,1053.905469832247,2600.780692112707
102,0,1287.8777899140298,2818.6872428437737
102,1,1053.890066491772,2600.7725653862094
103,0,1288.438464488973,2817.4116891605904
103,1,1054.5077729623838,2600.769738799789
104,0,1288.5410934732547,2814.7158413221405
104,1,1054.9512750001975,2600.364801578143
105,0,1288.5666326001347,2814.710906760802
105,1,1054.9306017729627,2600.374883186636
106,0,1288.8186398448854,2813.614082946166
106,1,1055.2570306785733,2600.1100778847626
107,0,1289.2343567838802,2811.743831910225
107,1,1056.3535939642322,2599.749995797243
108,0,1289.2795381097426,2811.7425279028103
108,1,1056.3743459405548,2599.782035115011
109,0,1289.3454258327029,2810.9611513695622
109,1,1056.867848168876,2599.3646239287095
110,0,1288.7594855766733,2809.0183426000694
110,1,1057.180754475013,2599.0502515908834
111,0,1288.7534143600296,2809.0345842484944
111,1,1057.179539552903,2599.0457626602783
112,0,1288.4028772400816,2808.251484240846
112,1,1057.183643711772,2598.609752139905
113,0,1289.277462516018,2806.73971689419
113,1,1057.7662763413182,2597.498097304089
114,0,1289.2410272822326,2806.7204951727576
114,1,1057.782041035289,2597.5507559683074
115,0,1289.4074021190186,2805.9426222190864
115,1,1058.0512818301365,2597.052509490365
116,0,1289.949253609478,2804.986021816837
116,1,1058.5579632473618,2596.6567383162783
117,0,1289.939309790527,2805.0147001681858
117,1,1058.577465852178,2596.6841481898027
118,0,1290.318858774132,2804.390248883166
118,1,1058.66396952843,2596.7062885389346
119,0,1291.0063355353714,2803.0275089845522
119,1,1058.4505756583596,2596.705815315375
120,0,1290.995657406356,2803.048023166016
120,1,1058.4590368297988,2596.705477714672
121,0,1291.6799852079168,2802.644499684205
121,1,1058.3440350379058,2596.644409393888
122,0,1294.1140810438537,2801.19812249728
122,1,1057.6471443470732,2595.464811828685
123,0,1294.0833361265024,2801.201673008034
123,1,1057.6809292988703,2595.469186957455
124,0,1296.1735924645357,2799.8302193513396
124,1,1057.3184295220567,2594.482796080489
125,0,1298.8446212301396,2793.480312591381
125,1,1054.3941606095527,2590.978518668277
126,0,1298.8282738986186,2793.427038053571
126,1,1054.3998517394546,2591.0199860190596
127,0,1298.5639450258554,2788.948845029462
127,1,1051.6108532977157,2589.6218927596647
128,0,1293.9334596267668,2784.586690910219
128,1,1045.1886316361047,2588.8795271358154
129,0,1293.972827766187,2784.5804396678936
129,1,1045.173015248791,2588.908855681428
130,0,1289.1205609173128,2785.9556531796243
130,1,1042.1296437722979,2587.042490061978
131,0,1275.4804788233173,2794.694372851865
131,1,1038.804551405648,2575.5312233683712
132,0,1275.484609494959,2794.6811553229745
132,1,1038.7875066814033,2575.476260264243
133,0,1267.9274744673924,2799.1763727994203
133,1,1039.9093038722194,2564.8865371958373
134,0,1261.8571912371578,2806.0890329165336
135,0,1261.8316018343824,2806.0746240038266
136,0,1264.5629503519842,2805.3086968286757
